"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"202","pink",TRUE,0.0314,191,614,22,0.036,0.115,"GO:0010720","BP",1,"positive regulation of cell development",1,NA,5.18963212105651
"203","pink",TRUE,0.00264,2136,614,132,0.215,0.062,"GO:0032774","BP",1,"RNA biosynthetic process",1,NA,2.64709635843187
"204","pink",TRUE,0.00183,2061,614,129,0.21,0.063,"GO:0097659","BP",1,"nucleic acid-templated transcription",2,NA,2.66288704433819
"205","pink",TRUE,0.00311,1880,614,119,0.194,0.063,"GO:2001141","BP",1,"regulation of RNA biosynthetic process",2,NA,2.70401950583149
"206","pink",TRUE,0.0247,906,614,65,0.106,0.072,"GO:1902680","BP",1,"positive regulation of RNA biosynthetic process",3,NA,3.52096637442207
"207","pink",TRUE,0.0018,1860,614,119,0.194,0.064,"GO:1903506","BP",1,"regulation of nucleic acid-templated transcription",3,NA,2.71930869254579
"208","pink",TRUE,0.021,883,614,64,0.104,0.072,"GO:1903508","BP",1,"positive regulation of nucleic acid-templated transcription",4,NA,3.53301955368963
"209","pink",TRUE,0.00184,2041,614,128,0.208,0.063,"GO:0006351","BP",1,"transcription, DNA-templated",1,NA,2.670706224071
"210","pink",TRUE,0.00784,1285,614,87,0.142,0.068,"GO:0006366","BP",1,"transcription from RNA polymerase II promoter",2,NA,3.36590328577239
"211","pink",TRUE,0.00257,1833,614,117,0.191,0.064,"GO:0006355","BP",1,"regulation of transcription, DNA-templated",2,NA,2.72722240291115
"212","pink",TRUE,0.021,883,614,64,0.104,0.072,"GO:0045893","BP",1,"positive regulation of transcription, DNA-templated",2,NA,3.53301955368963
"213","pink",TRUE,0.0135,1112,614,77,0.125,0.069,"GO:0019899","MF",2,"enzyme binding",1,NA,2.96296190106457
"214","salmon",TRUE,0.000538,5543,467,229,0.49,0.041,"GO:0043170","BP",1,"macromolecule metabolic process",1,NA,1.42116638675389
"215","salmon",TRUE,1.69e-11,3153,467,172,0.368,0.055,"GO:0010467","BP",1,"gene expression",2,NA,2.31038605491273
"216","salmon",TRUE,0.00849,52,467,10,0.021,0.192,"GO:0071427","BP",1,"mRNA-containing ribonucleoprotein complex export from nucleus",1,NA,Inf
"217","salmon",TRUE,0.00298,3712,467,163,0.349,0.044,"GO:0009058","BP",1,"biosynthetic process",1,NA,2.21921765548681
"218","salmon",TRUE,0.00139,3669,467,163,0.349,0.044,"GO:1901576","BP",1,"organic substance biosynthetic process",2,NA,2.23388356353288
"219","salmon",TRUE,2.37e-06,3006,467,150,0.321,0.05,"GO:0009059","BP",1,"macromolecule biosynthetic process",3,NA,2.39245414005829
"220","salmon",TRUE,2.1e-05,5206,467,224,0.48,0.043,"GO:0044260","BP",1,"cellular macromolecule metabolic process",1,NA,1.54792866847206
"221","salmon",TRUE,4.04e-07,2263,467,124,0.266,0.055,"GO:0009889","BP",1,"regulation of biosynthetic process",1,NA,2.48299534775144
"222","salmon",TRUE,0.00112,3265,467,149,0.319,0.046,"GO:0080090","BP",1,"regulation of primary metabolic process",1,NA,2.00051681368826
"223","salmon",TRUE,0.000342,3287,467,152,0.325,0.046,"GO:0060255","BP",1,"regulation of macromolecule metabolic process",1,NA,1.93529099605339
"224","salmon",TRUE,2.8e-08,2125,467,122,0.261,0.057,"GO:0010556","BP",1,"regulation of macromolecule biosynthetic process",2,NA,2.54966721310032
"225","salmon",TRUE,2.59e-08,2271,467,128,0.274,0.056,"GO:0010468","BP",1,"regulation of gene expression",2,NA,2.41889893281498
"226","salmon",TRUE,1.46e-06,4170,467,193,0.413,0.046,"GO:0006807","BP",1,"nitrogen compound metabolic process",1,NA,2.03896255219888
"227","salmon",TRUE,3.06e-07,2329,467,127,0.272,0.055,"GO:0051171","BP",1,"regulation of nitrogen compound metabolic process",2,NA,2.52252162385024
"228","salmon",TRUE,1.05e-08,3597,467,180,0.385,0.05,"GO:1901360","BP",1,"organic cyclic compound metabolic process",1,NA,2.09015079905233
"229","salmon",TRUE,0.000323,2499,467,123,0.263,0.049,"GO:1901362","BP",1,"organic cyclic compound biosynthetic process",2,NA,2.53913921692678
"230","salmon",TRUE,5.14e-10,3456,467,179,0.383,0.052,"GO:0046483","BP",1,"heterocycle metabolic process",1,NA,2.13148221793408
"231","salmon",TRUE,5.58e-10,3459,467,179,0.383,0.052,"GO:0006725","BP",1,"cellular aromatic compound metabolic process",1,NA,2.12790581833425
"232","salmon",TRUE,0.000994,3594,467,161,0.345,0.045,"GO:0044249","BP",1,"cellular biosynthetic process",1,NA,2.26002154210205
"233","salmon",TRUE,5.77e-05,2425,467,123,0.263,0.051,"GO:0018130","BP",1,"heterocycle biosynthetic process",2,NA,2.56828517800758
"234","salmon",TRUE,5.77e-05,2425,467,123,0.263,0.051,"GO:0019438","BP",1,"aromatic compound biosynthetic process",2,NA,2.56674600577821
"235","salmon",TRUE,5.93e-06,2884,467,144,0.308,0.05,"GO:0034645","BP",1,"cellular macromolecule biosynthetic process",2,NA,2.45868228763876
"236","salmon",TRUE,1.59e-08,3944,467,192,0.411,0.049,"GO:0034641","BP",1,"cellular nitrogen compound metabolic process",1,NA,2.08881479350958
"237","salmon",TRUE,2.55e-05,2786,467,138,0.296,0.05,"GO:0044271","BP",1,"cellular nitrogen compound biosynthetic process",2,NA,2.54664788713506
"238","salmon",TRUE,5.44e-11,3350,467,178,0.381,0.053,"GO:0006139","BP",1,"nucleobase-containing compound metabolic process",2,NA,2.15158743877777
"239","salmon",TRUE,8.93e-13,2957,467,168,0.36,0.057,"GO:0090304","BP",1,"nucleic acid metabolic process",3,NA,2.22597664775037
"240","salmon",TRUE,6.67e-13,2646,467,156,0.334,0.059,"GO:0016070","BP",1,"RNA metabolic process",4,NA,2.43845749332054
"241","salmon",TRUE,9.01e-05,491,467,40,0.086,0.081,"GO:0006396","BP",1,"RNA processing",5,NA,4.79839200387969
"242","salmon",TRUE,4.31e-05,2387,467,122,0.261,0.051,"GO:0034654","BP",1,"nucleobase-containing compound biosynthetic process",3,NA,2.57850356696626
"243","salmon",TRUE,3.84e-07,2136,467,119,0.255,0.056,"GO:0032774","BP",1,"RNA biosynthetic process",4,NA,2.64709635843187
"244","salmon",TRUE,7.93e-07,2061,467,115,0.246,0.056,"GO:0097659","BP",1,"nucleic acid-templated transcription",5,NA,2.66288704433819
"245","salmon",TRUE,9.15e-07,2041,467,114,0.244,0.056,"GO:0006351","BP",1,"transcription, DNA-templated",6,NA,2.670706224071
"246","salmon",TRUE,0.0242,3411,467,148,0.317,0.043,"GO:0031323","BP",1,"regulation of cellular metabolic process",1,NA,1.89332455605549
"247","salmon",TRUE,8.13e-07,2237,467,122,0.261,0.055,"GO:0031326","BP",1,"regulation of cellular biosynthetic process",2,NA,2.50965594931063
"248","salmon",TRUE,1.05e-07,2044,467,117,0.251,0.057,"GO:2000112","BP",1,"regulation of cellular macromolecule biosynthetic process",3,NA,2.61786123316354
"249","salmon",TRUE,5.01e-07,2145,467,119,0.255,0.055,"GO:0019219","BP",1,"regulation of nucleobase-containing compound metabolic process",2,NA,2.54363765006364
"250","salmon",TRUE,7.69e-08,1961,467,114,0.244,0.058,"GO:0051252","BP",1,"regulation of RNA metabolic process",3,NA,2.64709635843187
"251","salmon",TRUE,2.82e-07,1880,467,109,0.233,0.058,"GO:2001141","BP",1,"regulation of RNA biosynthetic process",4,NA,2.70401950583149
"252","salmon",TRUE,6.95e-07,1860,467,107,0.229,0.058,"GO:1903506","BP",1,"regulation of nucleic acid-templated transcription",5,NA,2.71930869254579
"253","salmon",TRUE,1.37e-06,1833,467,105,0.225,0.057,"GO:0006355","BP",1,"regulation of transcription, DNA-templated",6,NA,2.72722240291115
"254","salmon",TRUE,0.0102,53,467,10,0.021,0.189,"GO:0051028","BP",1,"mRNA transport",1,NA,6.80331632437206
"255","salmon",TRUE,0.00849,52,467,10,0.021,0.192,"GO:0006406","BP",1,"mRNA export from nucleus",2,NA,6.8468014363118
"256","salmon",TRUE,0.000646,3264,467,150,0.321,0.046,"GO:0031974","CC",3,"membrane-enclosed lumen",1,NA,2.11753978628716
"257","salmon",TRUE,0.000337,3231,467,150,0.321,0.046,"GO:0043233","CC",3,"organelle lumen",2,NA,2.12773692576892
"258","salmon",TRUE,0.000241,3187,467,149,0.319,0.047,"GO:0070013","CC",3,"intracellular organelle lumen",3,NA,2.12801397245305
"259","salmon",TRUE,0.00461,7076,467,274,0.587,0.039,"GO:0043229","CC",3,"intracellular organelle",1,NA,0.76882230233395
"260","salmon",TRUE,0.00288,6479,467,256,0.548,0.04,"GO:0043231","CC",3,"intracellular membrane-bounded organelle",2,NA,0.948868868810718
"261","salmon",TRUE,4.89e-07,4007,467,189,0.405,0.047,"GO:0005634","CC",3,"nucleus",3,NA,1.45008311116636
"262","salmon",TRUE,2.05e-06,2920,467,147,0.315,0.05,"GO:0044428","CC",3,"nuclear part",4,NA,1.96995217652905
"263","salmon",TRUE,1.33e-06,2718,467,140,0.3,0.052,"GO:0031981","CC",3,"nuclear lumen",5,NA,2.17539200032436
"264","salmon",TRUE,0.000149,2334,467,118,0.253,0.051,"GO:0005654","CC",3,"nucleoplasm",5,NA,2.53472674135937
"265","salmon",TRUE,0.00637,414,467,32,0.069,0.077,"GO:0044451","CC",3,"nucleoplasm part",6,NA,3.94758812986399
"266","salmon",TRUE,0.0388,12,467,5,0.011,0.417,"GO:0008527","MF",4,"taste receptor activity",1,NA,6.89042071462256
"267","salmon",TRUE,0.013,10,467,5,0.011,0.5,"GO:0033038","MF",4,"bitter taste receptor activity",2,NA,7.29588582273072
"268","salmon",TRUE,0.00426,1881,467,95,0.203,0.051,"GO:0003676","MF",2,"nucleic acid binding",1,NA,2.22908025716741
"269","salmon",TRUE,0.00114,1139,467,67,0.143,0.059,"GO:0003723","MF",2,"RNA binding",2,NA,2.84477372826373
"270","salmon",TRUE,0.000586,980,467,61,0.131,0.062,"GO:0044822","MF",2,"poly(A) RNA binding",3,NA,3.10286973300159
"271","tan",TRUE,0.0394,491,428,32,0.075,0.065,"GO:0006396","BP",2,"RNA processing",1,NA,4.79839200387969
"272","tan",TRUE,0.0321,397,428,28,0.065,0.071,"GO:0016071","BP",1,"mRNA metabolic process",1,NA,4.86963874375238
"273","lightgreen",TRUE,0.0137,5543,605,280,0.463,0.051,"GO:0043170","BP",1,"macromolecule metabolic process",1,NA,1.42116638675389
"274","lightgreen",TRUE,0.00234,5206,605,270,0.446,0.052,"GO:0044260","BP",1,"cellular macromolecule metabolic process",1,NA,1.54792866847206
"275","lightgreen",TRUE,0.0397,3194,605,174,0.288,0.054,"GO:0044267","BP",1,"cellular protein metabolic process",2,NA,2.30350665404179
"276","cyan",TRUE,0.036,784,479,48,0.1,0.061,"GO:0030030","BP",7,"cell projection organization",1,NA,3.99802357571447
"277","cyan",TRUE,0.00153,1119,479,67,0.14,0.06,"GO:0007399","BP",7,"nervous system development",1,NA,3.3992860796256
"278","cyan",TRUE,0.0285,777,479,48,0.1,0.062,"GO:0022008","BP",7,"neurogenesis",2,NA,3.90353273229355
"279","cyan",TRUE,0.0116,751,479,48,0.1,0.064,"GO:0048699","BP",7,"generation of neurons",3,NA,4.00189205249239
"280","cyan",TRUE,0.0168,609,479,41,0.086,0.067,"GO:0032990","BP",7,"cell part morphogenesis",1,NA,4.58503833783801
"281","cyan",TRUE,0.0122,601,479,41,0.086,0.068,"GO:0048858","BP",7,"cell projection morphogenesis",2,NA,4.60609174703584
"282","cyan",TRUE,0.0185,698,479,45,0.094,0.064,"GO:0030182","BP",7,"neuron differentiation",1,NA,4.18111763158122
"283","cyan",TRUE,0.00811,591,479,41,0.086,0.069,"GO:0048666","BP",7,"neuron development",2,NA,4.45498520958981
"284","cyan",TRUE,0.0409,19,479,6,0.013,0.316,"GO:0008038","BP",7,"neuron recognition",3,NA,7.88087520384234
"285","cyan",TRUE,0.00167,555,479,41,0.086,0.074,"GO:0031175","BP",7,"neuron projection development",3,NA,4.6013747571577
"286","cyan",TRUE,0.00507,458,479,35,0.073,0.076,"GO:0048812","BP",7,"neuron projection morphogenesis",4,NA,5.15220571553739
"287","cyan",TRUE,0.0473,425,479,31,0.065,0.073,"GO:0048667","BP",7,"cell morphogenesis involved in neuron differentiation",2,NA,5.3159258463808
"288","cyan",TRUE,0.0293,208,479,20,0.042,0.096,"GO:0045664","BP",7,"regulation of neuron differentiation",2,NA,5.18963212105651
"289","cyan",TRUE,0.00951,316,479,27,0.056,0.085,"GO:0097485","BP",7,"neuron projection guidance",1,NA,6.32273058579579
"290","cyan",TRUE,0.00951,316,479,27,0.056,0.085,"GO:0007411","BP",7,"axon guidance",1,NA,6.43395622090601
"291","cyan",TRUE,0.0409,19,479,6,0.013,0.316,"GO:0010880","BP",6,"regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",1,NA,7.51796971015297
"292","cyan",TRUE,0.0386,2087,479,101,0.211,0.048,"GO:0065008","BP",1,"regulation of biological quality",1,NA,2.78674164094539
"293","cyan",TRUE,7.08e-06,237,479,28,0.058,0.118,"GO:0042391","BP",1,"regulation of membrane potential",2,NA,4.98703723796968
"294","cyan",TRUE,0.000918,137,479,18,0.038,0.131,"GO:0001505","BP",1,"regulation of neurotransmitter levels",2,NA,6.5930209155357
"295","cyan",TRUE,0.00126,3511,479,161,0.336,0.046,"GO:0051179","BP",1,"localization",1,NA,2.05727472843938
"296","cyan",TRUE,1.53e-06,2908,479,150,0.313,0.052,"GO:0051234","BP",1,"establishment of localization",2,NA,2.40912987822602
"297","cyan",TRUE,6.24e-07,2847,479,149,0.311,0.052,"GO:0006810","BP",1,"transport",3,NA,2.45785435879334
"298","cyan",TRUE,9.53e-05,1038,479,67,0.14,0.065,"GO:0051049","BP",1,"regulation of transport",4,NA,3.36727221137973
"299","cyan",TRUE,2.43e-06,2720,479,142,0.296,0.052,"GO:1902578","BP",1,"single-organism localization",2,NA,2.48980774991368
"300","cyan",TRUE,9.11e-07,2606,479,139,0.29,0.053,"GO:0044765","BP",1,"single-organism transport",3,NA,2.58819871718438
"301","cyan",TRUE,0.0104,131,479,16,0.033,0.122,"GO:0006836","BP",1,"neurotransmitter transport",4,NA,6.72163829335779
"302","cyan",TRUE,2.83e-05,1006,479,67,0.14,0.067,"GO:0006811","BP",1,"ion transport",4,NA,3.54931983309459
"303","cyan",TRUE,0.000148,645,479,48,0.1,0.074,"GO:0006812","BP",1,"cation transport",5,NA,3.96885219841419
"304","cyan",TRUE,4.65e-05,486,479,41,0.086,0.084,"GO:0030001","BP",1,"metal ion transport",6,NA,4.17649156319243
"305","cyan",TRUE,0.000336,353,479,32,0.067,0.091,"GO:0015672","BP",1,"monovalent inorganic cation transport",6,NA,4.7813461366067
"306","cyan",TRUE,0.00141,141,479,18,0.038,0.128,"GO:0006813","BP",1,"potassium ion transport",7,NA,5.58455972386189
"307","cyan",TRUE,0.00253,132,479,17,0.035,0.129,"GO:0071804","BP",1,"cellular potassium ion transport",8,NA,5.75562412613121
"308","cyan",TRUE,0.000101,284,479,29,0.061,0.102,"GO:0043269","BP",1,"regulation of ion transport",5,NA,4.4986058320657
"309","cyan",TRUE,6.85e-05,185,479,23,0.048,0.124,"GO:0010959","BP",1,"regulation of metal ion transport",6,NA,4.86045031769797
"310","cyan",TRUE,0.00403,47,479,10,0.021,0.213,"GO:0043266","BP",1,"regulation of potassium ion transport",7,NA,6.25901477140968
"311","cyan",TRUE,0.0276,579,479,39,0.081,0.067,"GO:0046903","BP",1,"secretion",4,NA,4.25987317213148
"312","cyan",TRUE,0.0405,130,479,15,0.031,0.115,"GO:0002790","BP",1,"peptide secretion",5,NA,5.9529835602897
"313","cyan",TRUE,0.0287,355,479,28,0.058,0.079,"GO:0051046","BP",1,"regulation of secretion",5,NA,4.61083109239974
"314","cyan",TRUE,6.99e-05,964,479,64,0.134,0.066,"GO:0055085","BP",1,"transmembrane transport",4,NA,4.1461862136971
"315","cyan",TRUE,1.54e-06,693,479,55,0.115,0.079,"GO:0034220","BP",1,"ion transmembrane transport",5,NA,4.27843910625402
"316","cyan",TRUE,2.39e-05,438,479,39,0.081,0.089,"GO:0098660","BP",1,"inorganic ion transmembrane transport",6,NA,4.67965431421286
"317","cyan",TRUE,0.00218,422,479,34,0.071,0.081,"GO:0098655","BP",1,"cation transmembrane transport",6,NA,4.74266728204159
"318","cyan",TRUE,0.000177,379,479,34,0.071,0.09,"GO:0098662","BP",1,"inorganic cation transmembrane transport",7,NA,4.80413914613526
"319","cyan",TRUE,0.00253,132,479,17,0.035,0.129,"GO:0071805","BP",1,"potassium ion transmembrane transport",8,NA,5.75562412613121
"320","cyan",TRUE,0.00991,1945,479,98,0.205,0.05,"GO:0051641","BP",1,"cellular localization",2,NA,2.8819751659645
"321","cyan",TRUE,0.0385,1702,479,86,0.18,0.051,"GO:0051649","BP",1,"establishment of localization in cell",3,NA,3.13431396841229
"322","cyan",TRUE,0.0122,538,479,38,0.079,0.071,"GO:0032940","BP",1,"secretion by cell",4,NA,4.36374835517312
"323","cyan",TRUE,0.0425,196,479,19,0.04,0.097,"GO:0034762","BP",1,"regulation of transmembrane transport",1,NA,4.96310447175806
"324","cyan",TRUE,0.0235,188,479,19,0.04,0.101,"GO:0034765","BP",1,"regulation of ion transmembrane transport",2,NA,5.00801702843888
"325","cyan",TRUE,0.00262,147,479,18,0.038,0.122,"GO:0051648","BP",1,"vesicle localization",1,NA,6.04829374009403
"326","cyan",TRUE,1.07e-07,780,479,62,0.129,0.079,"GO:0007267","BP",1,"cell-cell signaling",1,NA,4.51789903500038
"327","cyan",TRUE,1.07e-05,257,479,29,0.061,0.113,"GO:0023061","BP",1,"signal release",2,NA,5.44945723900532
"328","cyan",TRUE,1.67e-07,488,479,46,0.096,0.094,"GO:0007268","BP",1,"synaptic transmission",2,NA,5.246292154622
"329","cyan",TRUE,0.00112,111,479,16,0.033,0.144,"GO:0050804","BP",1,"modulation of synaptic transmission",3,NA,5.85767338048538
"330","cyan",TRUE,0.00126,112,479,16,0.033,0.143,"GO:0007269","BP",1,"neurotransmitter secretion",3,NA,7.04254601343789
"331","cyan",TRUE,0.0205,745,479,47,0.098,0.063,"GO:0060341","BP",1,"regulation of cellular localization",1,NA,3.86674697547704
"332","cyan",TRUE,0.0211,330,479,27,0.056,0.082,"GO:1903530","BP",1,"regulation of secretion by cell",2,NA,4.68988458246367
"333","cyan",TRUE,0.00702,142,479,17,0.035,0.12,"GO:0051650","BP",1,"establishment of vesicle localization",1,NA,6.15365425575185
"334","cyan",TRUE,0.0369,129,479,15,0.031,0.116,"GO:0030072","BP",1,"peptide hormone secretion",1,NA,5.96211604385297
"335","cyan",TRUE,0.00575,111,479,15,0.031,0.135,"GO:0030073","BP",1,"insulin secretion",1,NA,6.24674467881786
"336","cyan",TRUE,0.000891,166,479,20,0.042,0.12,"GO:1990351","CC",2,"transporter complex",1,NA,5.23160364186346
"337","cyan",TRUE,2e-04,4898,479,214,0.447,0.044,"GO:0016020","CC",2,"membrane",1,NA,1.71601259251274
"338","cyan",TRUE,0.000695,597,479,44,0.092,0.074,"GO:0098796","CC",2,"membrane protein complex",2,NA,NA
"339","cyan",TRUE,0.0118,2845,479,132,0.276,0.046,"GO:0071944","CC",2,"cell periphery",1,NA,2.51128334816943
"340","cyan",TRUE,0.0144,2802,479,130,0.271,0.046,"GO:0005886","CC",2,"plasma membrane",2,NA,2.55405507415971
"341","cyan",TRUE,0.000541,161,479,20,0.042,0.124,"GO:1902495","CC",2,"transmembrane transporter complex",1,NA,5.25029577487561
"342","cyan",TRUE,0.00385,136,479,17,0.035,0.125,"GO:0034702","CC",2,"ion channel complex",1,NA,5.34938667751984
"343","cyan",TRUE,0.000566,93,479,15,0.031,0.161,"GO:0034703","CC",2,"cation channel complex",2,NA,5.69422716381157
"344","cyan",TRUE,0.0388,48,479,9,0.019,0.188,"GO:0034705","CC",2,"potassium channel complex",3,NA,6.53501034317758
"345","cyan",TRUE,0.027,46,479,9,0.019,0.196,"GO:0008076","CC",2,"voltage-gated potassium channel complex",4,NA,6.6556383309662
"346","cyan",TRUE,6.17e-08,279,479,34,0.071,0.122,"GO:0045202","CC",3,"synapse",1,NA,4.91652259522356
"347","cyan",TRUE,4.69e-13,463,479,54,0.113,0.117,"GO:0097458","CC",3,"neuron part",1,NA,3.96135771058774
"348","cyan",TRUE,1.37e-06,192,479,26,0.054,0.135,"GO:0044456","CC",3,"synapse part",1,NA,5.37044008671767
"349","cyan",TRUE,2.8e-05,86,479,16,0.033,0.186,"GO:0098793","CC",3,"presynapse",2,NA,NA
"350","cyan",TRUE,0.0131,16,479,6,0.013,0.375,"GO:0048786","CC",3,"presynaptic active zone",2,NA,8.93290561597595
"351","cyan",TRUE,0.00219,103,479,15,0.031,0.146,"GO:0044297","CC",3,"cell body",1,NA,5.75485178562801
"352","cyan",TRUE,9.63e-08,330,479,37,0.077,0.112,"GO:0043005","CC",3,"neuron projection",1,NA,4.30060676259961
"353","cyan",TRUE,0.000176,110,479,17,0.035,0.155,"GO:0030424","CC",3,"axon",2,NA,5.39194629193864
"354","cyan",TRUE,0.0224,45,479,9,0.019,0.2,"GO:0033267","CC",3,"axon part",3,NA,6.12954523506942
"355","cyan",TRUE,0.0029,92,479,14,0.029,0.152,"GO:0043025","CC",3,"neuronal cell body",1,NA,5.86485268084233
"356","cyan",TRUE,0.0437,548,479,37,0.077,0.068,"GO:0022891","MF",4,"substrate-specific transmembrane transporter activity",1,NA,3.85653667510419
"357","cyan",TRUE,0.0373,502,479,35,0.073,0.07,"GO:0015075","MF",4,"ion transmembrane transporter activity",2,NA,3.93050753887352
"358","cyan",TRUE,0.0105,281,479,25,0.052,0.089,"GO:0022890","MF",5,"inorganic cation transmembrane transporter activity",1,NA,4.55863646693625
"359","cyan",TRUE,0.0254,189,479,19,0.04,0.101,"GO:0015077","MF",5,"monovalent inorganic cation transmembrane transporter activity",2,NA,5.02147160670337
"360","black",TRUE,0.0223,2061,708,140,0.198,0.068,"GO:0097659","BP",7,"nucleic acid-templated transcription",1,NA,2.66288704433819
"361","black",TRUE,0.0484,799,708,65,0.092,0.081,"GO:2000113","BP",7,"negative regulation of cellular macromolecule biosynthetic process",1,NA,3.74570864709998
"362","black",TRUE,0.0364,1392,708,101,0.143,0.073,"GO:0031324","BP",7,"negative regulation of cellular metabolic process",1,NA,3.0641281029115
"363","black",TRUE,0.0267,832,708,68,0.096,0.082,"GO:0045934","BP",7,"negative regulation of nucleobase-containing compound metabolic process",2,NA,3.69691848293055
"364","black",TRUE,0.0467,766,708,63,0.089,0.082,"GO:0051253","BP",7,"negative regulation of RNA metabolic process",3,NA,3.79280025463383
"365","black",TRUE,0.00346,1285,708,99,0.14,0.077,"GO:0006366","BP",7,"transcription from RNA polymerase II promoter",1,NA,3.36590328577239
"366","black",TRUE,0.0176,1082,708,84,0.119,0.078,"GO:0006357","BP",7,"regulation of transcription from RNA polymerase II promoter",1,NA,3.42145359441736
"367","black",TRUE,0.0336,742,708,62,0.088,0.084,"GO:1902679","BP",7,"negative regulation of RNA biosynthetic process",1,NA,3.83782393600779
"368","black",TRUE,0.0221,732,708,62,0.088,0.085,"GO:1903507","BP",7,"negative regulation of nucleic acid-templated transcription",2,NA,3.86449218308995
"369","black",TRUE,0.0279,706,708,60,0.085,0.085,"GO:0045892","BP",7,"negative regulation of transcription, DNA-templated",3,NA,3.8792400397245
"370","black",TRUE,0.000531,412,708,45,0.064,0.109,"GO:0000122","BP",7,"negative regulation of transcription from RNA polymerase II promoter",4,NA,4.59902457981275
"371","black",TRUE,0.0477,100,708,16,0.023,0.16,"GO:0006475","BP",4,"internal protein amino acid acetylation",1,NA,5.43310810100379
"372","black",TRUE,0.0419,99,708,16,0.023,0.162,"GO:0018394","BP",4,"peptidyl-lysine acetylation",1,NA,5.41171691102247
"373","black",TRUE,0.0281,96,708,16,0.023,0.167,"GO:0018393","BP",4,"internal peptidyl-lysine acetylation",2,NA,5.46050707519191
"374","black",TRUE,0.0213,94,708,16,0.023,0.17,"GO:0016573","BP",4,"histone acetylation",1,NA,5.49440862686759
"375","black",TRUE,0.0445,894,708,71,0.1,0.079,"GO:0009890","BP",9,"negative regulation of biosynthetic process",1,NA,3.60507751736023
"376","black",TRUE,0.0368,2317,708,153,0.216,0.066,"GO:0006996","BP",3,"organelle organization",1,NA,2.57446566739696
"377","black",TRUE,0.0259,642,708,56,0.079,0.087,"GO:0051276","BP",3,"chromosome organization",2,NA,3.74271313812018
"378","black",TRUE,0.00259,450,708,46,0.065,0.102,"GO:0006325","BP",3,"chromatin organization",1,NA,4.04411468291474
"379","black",TRUE,0.0498,2699,708,173,0.244,0.064,"GO:0048519","BP",5,"negative regulation of biological process",1,NA,1.9177779815671
"380","black",TRUE,6.92e-06,3264,708,223,0.315,0.068,"GO:0031974","CC",1,"membrane-enclosed lumen",1,NA,2.11753978628716
"381","black",TRUE,0.0215,700,708,60,0.085,0.086,"GO:1902494","CC",1,"catalytic complex",1,NA,3.66504745691262
"382","black",TRUE,0.0205,486,708,46,0.065,0.095,"GO:1990234","CC",1,"transferase complex",2,NA,3.95444922024393
"383","black",TRUE,0.0223,7579,708,421,0.595,0.056,"GO:0043227","CC",1,"membrane-bounded organelle",1,NA,0.734472452582356
"384","black",TRUE,0.000395,5353,708,323,0.456,0.06,"GO:0044422","CC",1,"organelle part",1,NA,1.39654167757144
"385","black",TRUE,2.71e-06,3231,708,223,0.315,0.069,"GO:0043233","CC",1,"organelle lumen",2,NA,2.12773692576892
"386","black",TRUE,0.0106,8662,708,474,0.669,0.055,"GO:0005622","CC",1,"intracellular",1,NA,0.458202476180666
"387","black",TRUE,0.00251,8495,708,470,0.664,0.055,"GO:0044424","CC",1,"intracellular part",2,NA,0.465375469578815
"388","black",TRUE,0.0166,63,708,13,0.018,0.206,"GO:0034708","CC",1,"methyltransferase complex",3,NA,5.73423249842527
"389","black",TRUE,9.62e-05,7076,708,411,0.581,0.058,"GO:0043229","CC",1,"intracellular organelle",1,NA,0.76882230233395
"390","black",TRUE,8.28e-05,5240,708,321,0.453,0.061,"GO:0044446","CC",1,"intracellular organelle part",2,NA,1.42975381177755
"391","black",TRUE,1.28e-06,3187,708,222,0.314,0.07,"GO:0070013","CC",1,"intracellular organelle lumen",3,NA,2.12801397245305
"392","black",TRUE,6.59e-07,6479,708,393,0.555,0.061,"GO:0043231","CC",1,"intracellular membrane-bounded organelle",2,NA,0.948868868810718
"393","black",TRUE,1.03e-05,4007,708,262,0.37,0.065,"GO:0005634","CC",1,"nucleus",3,NA,1.45008311116636
"394","black",TRUE,1.53e-07,2920,708,211,0.298,0.072,"GO:0044428","CC",1,"nuclear part",4,NA,1.96995217652905
"395","black",TRUE,6.77e-08,2718,708,201,0.284,0.074,"GO:0031981","CC",1,"nuclear lumen",5,NA,2.17539200032436
"396","black",TRUE,7.56e-07,2334,708,175,0.247,0.075,"GO:0005654","CC",1,"nucleoplasm",5,NA,2.53472674135937
"397","black",TRUE,8.81e-05,414,708,47,0.066,0.114,"GO:0044451","CC",1,"nucleoplasm part",6,NA,3.94758812986399
"398","black",TRUE,0.00165,52,708,13,0.018,0.25,"GO:0035097","CC",1,"histone methyltransferase complex",7,NA,5.87654872060553
"399","black",TRUE,0.00556,420,708,43,0.061,0.102,"GO:0000988","MF",2,"transcription factor activity, protein binding",1,NA,4.26736372635374
"400","black",TRUE,0.00461,417,708,43,0.061,0.103,"GO:0000989","MF",2,"transcription factor activity, transcription factor binding",2,NA,4.28089573257232
"401","black",TRUE,0.0072,396,708,41,0.058,0.104,"GO:0003712","MF",2,"transcription cofactor activity",3,NA,4.36914642066368
