"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"199","black",TRUE,0.000829,5543,865,396,0.458,0.071,"GO:0043170","BP",1,"macromolecule metabolic process",1,NA,1.42116638675389
"200","black",TRUE,0.0253,3153,865,237,0.274,0.075,"GO:0010467","BP",1,"gene expression",2,NA,2.31038605491273
"201","black",TRUE,0.0214,6333,865,434,0.502,0.069,"GO:0044238","BP",1,"primary metabolic process",1,NA,1.35036207402462
"202","black",TRUE,0.00775,3712,865,276,0.319,0.074,"GO:0009058","BP",1,"biosynthetic process",1,NA,2.21921765548681
"203","black",TRUE,0.0122,3669,865,272,0.314,0.074,"GO:1901576","BP",1,"organic substance biosynthetic process",2,NA,2.23388356353288
"204","black",TRUE,0.000399,3006,865,238,0.275,0.079,"GO:0009059","BP",1,"macromolecule biosynthetic process",3,NA,2.39245414005829
"205","black",TRUE,0.0133,3594,865,267,0.309,0.074,"GO:0044249","BP",1,"cellular biosynthetic process",2,NA,2.26002154210205
"206","black",TRUE,0.00746,4170,865,305,0.353,0.073,"GO:0006807","BP",1,"nitrogen compound metabolic process",1,NA,2.03896255219888
"207","black",TRUE,0.000215,5206,865,379,0.438,0.073,"GO:0044260","BP",1,"cellular macromolecule metabolic process",1,NA,1.54792866847206
"208","black",TRUE,0.000607,2884,865,229,0.265,0.079,"GO:0034645","BP",1,"cellular macromolecule biosynthetic process",2,NA,2.45868228763876
"209","black",TRUE,0.00329,3597,865,271,0.313,0.075,"GO:1901360","BP",1,"organic cyclic compound metabolic process",1,NA,2.09015079905233
"210","black",TRUE,0.00101,3456,865,265,0.306,0.077,"GO:0046483","BP",1,"heterocycle metabolic process",1,NA,2.13148221793408
"211","black",TRUE,0.00109,3459,865,265,0.306,0.077,"GO:0006725","BP",1,"cellular aromatic compound metabolic process",1,NA,2.12790581833425
"212","black",TRUE,0.014,3944,865,289,0.334,0.073,"GO:0034641","BP",1,"cellular nitrogen compound metabolic process",1,NA,2.08881479350958
"213","black",TRUE,0.000478,3350,865,260,0.301,0.078,"GO:0006139","BP",1,"nucleobase-containing compound metabolic process",2,NA,2.15158743877777
"214","black",TRUE,5.85e-06,2957,865,244,0.282,0.083,"GO:0090304","BP",1,"nucleic acid metabolic process",3,NA,2.22597664775037
"215","black",TRUE,0.00369,2646,865,209,0.242,0.079,"GO:0016070","BP",1,"RNA metabolic process",4,NA,2.43845749332054
"216","black",TRUE,0.039,2387,865,186,0.215,0.078,"GO:0034654","BP",1,"nucleobase-containing compound biosynthetic process",1,NA,2.57850356696626
"217","black",TRUE,0.02,2136,865,171,0.198,0.08,"GO:0032774","BP",1,"RNA biosynthetic process",2,NA,2.64709635843187
"218","black",TRUE,0.0198,2061,865,166,0.192,0.081,"GO:0097659","BP",1,"nucleic acid-templated transcription",3,NA,2.66288704433819
"219","black",TRUE,0.0392,2041,865,163,0.188,0.08,"GO:0006351","BP",1,"transcription, DNA-templated",4,NA,2.670706224071
"220","black",TRUE,0.00588,1285,865,115,0.133,0.089,"GO:0006366","BP",1,"transcription from RNA polymerase II promoter",5,NA,3.36590328577239
"221","black",TRUE,0.0126,2329,865,185,0.214,0.079,"GO:0051171","BP",1,"regulation of nitrogen compound metabolic process",1,NA,2.52252162385024
"222","black",TRUE,0.00729,2145,865,174,0.201,0.081,"GO:0019219","BP",1,"regulation of nucleobase-containing compound metabolic process",2,NA,2.54363765006364
"223","black",TRUE,0.0308,242,865,32,0.037,0.132,"GO:0018205","BP",6,"peptidyl-lysine modification",1,NA,4.8304180305991
"224","black",TRUE,0.00167,642,865,69,0.08,0.107,"GO:0051276","BP",4,"chromosome organization",1,NA,3.74271313812018
"225","black",TRUE,0.000173,450,865,56,0.065,0.124,"GO:0006325","BP",4,"chromatin organization",1,NA,4.04411468291474
"226","black",TRUE,0.00456,366,865,45,0.052,0.123,"GO:0016568","BP",4,"chromatin modification",2,NA,4.29909388528477
"227","black",TRUE,0.00313,271,865,37,0.043,0.137,"GO:0016569","BP",4,"covalent chromatin modification",3,NA,4.46519980299953
"228","black",TRUE,0.00217,267,865,37,0.043,0.139,"GO:0016570","BP",4,"histone modification",1,NA,4.47551981203152
"229","black",TRUE,0.0237,1338,865,116,0.134,0.087,"GO:0033554","BP",5,"cellular response to stress",1,NA,3.32044091169564
"230","black",TRUE,0.0388,547,865,57,0.066,0.104,"GO:0080135","BP",5,"regulation of cellular response to stress",2,NA,4.62518540585142
"231","black",TRUE,1.1e-05,3264,865,263,0.304,0.081,"GO:0031974","CC",3,"membrane-enclosed lumen",1,NA,2.11753978628716
"232","black",TRUE,0.00138,5353,865,383,0.443,0.072,"GO:0044422","CC",3,"organelle part",1,NA,1.39654167757144
"233","black",TRUE,3.93e-06,3231,865,263,0.304,0.081,"GO:0043233","CC",3,"organelle lumen",2,NA,2.12773692576892
"234","black",TRUE,0.0467,7579,865,505,0.584,0.067,"GO:0043227","CC",3,"membrane-bounded organelle",1,NA,0.734472452582356
"235","black",TRUE,0.00596,7076,865,482,0.557,0.068,"GO:0043229","CC",3,"intracellular organelle",1,NA,0.76882230233395
"236","black",TRUE,0.000687,5240,865,378,0.437,0.072,"GO:0044446","CC",3,"intracellular organelle part",2,NA,1.42975381177755
"237","black",TRUE,1.56e-06,3187,865,262,0.303,0.082,"GO:0070013","CC",3,"intracellular organelle lumen",3,NA,2.12801397245305
"238","black",TRUE,6.85e-05,6479,865,459,0.531,0.071,"GO:0043231","CC",3,"intracellular membrane-bounded organelle",2,NA,0.948868868810718
"239","black",TRUE,0.000335,4007,865,303,0.35,0.076,"GO:0005634","CC",3,"nucleus",3,NA,1.45008311116636
"240","black",TRUE,1.22e-05,2920,865,240,0.277,0.082,"GO:0044428","CC",3,"nuclear part",4,NA,1.96995217652905
"241","black",TRUE,4.4e-07,2718,865,233,0.269,0.086,"GO:0031981","CC",3,"nuclear lumen",5,NA,2.17539200032436
"242","black",TRUE,3.53e-07,2334,865,207,0.239,0.089,"GO:0005654","CC",3,"nucleoplasm",5,NA,2.53472674135937
"243","black",TRUE,0.000376,414,865,52,0.06,0.126,"GO:0044451","CC",3,"nucleoplasm part",6,NA,3.94758812986399
"244","black",TRUE,0.0136,1112,865,101,0.117,0.091,"GO:0019899","MF",8,"enzyme binding",1,NA,2.96296190106457
"245","black",TRUE,0.000595,420,865,52,0.06,0.124,"GO:0000988","MF",2,"transcription factor activity, protein binding",1,NA,4.26736372635374
"246","black",TRUE,0.000474,417,865,52,0.06,0.125,"GO:0000989","MF",2,"transcription factor activity, transcription factor binding",2,NA,4.28089573257232
"247","black",TRUE,0.000224,396,865,51,0.059,0.129,"GO:0003712","MF",2,"transcription cofactor activity",3,NA,4.36914642066368
"248","black",TRUE,0.0365,158,865,24,0.028,0.152,"GO:0003714","MF",2,"transcription corepressor activity",4,NA,5.45886976191455
"249","salmon",TRUE,0.00834,77,922,17,0.018,0.221,"GO:0070125","BP",6,"mitochondrial translational elongation",1,NA,9.96031674552217
"250","salmon",TRUE,0.00102,727,922,80,0.087,0.11,"GO:0061024","BP",11,"membrane organization",1,NA,4.27843910625402
"251","salmon",TRUE,0.0173,264,922,36,0.039,0.136,"GO:0034660","BP",9,"ncRNA metabolic process",1,NA,5.3753492668516
"252","salmon",TRUE,0.00935,491,922,57,0.062,0.116,"GO:0006396","BP",13,"RNA processing",1,NA,4.79839200387969
"253","salmon",TRUE,0.024,205,922,30,0.033,0.146,"GO:0022613","BP",8,"ribonucleoprotein complex biogenesis",1,NA,5.40643985392163
"254","salmon",TRUE,0.0246,118,922,21,0.023,0.178,"GO:0042254","BP",8,"ribosome biogenesis",2,NA,6.08911573461428
"255","salmon",TRUE,0.0122,3912,922,304,0.33,0.078,"GO:0071840","BP",14,"cellular component organization or biogenesis",1,NA,1.96957055877488
"256","salmon",TRUE,0.0302,76,922,16,0.017,0.211,"GO:0070124","BP",2,"mitochondrial translational initiation",1,NA,9.96031674552217
"257","salmon",TRUE,0.00188,7129,922,518,0.562,0.073,"GO:0008152","BP",4,"metabolic process",1,NA,1.09105922272488
"258","salmon",TRUE,0.0024,6333,922,467,0.507,0.074,"GO:0044238","BP",4,"primary metabolic process",2,NA,1.35036207402462
"259","salmon",TRUE,0.00233,6615,922,485,0.526,0.073,"GO:0071704","BP",4,"organic substance metabolic process",2,NA,1.24542089527368
"260","salmon",TRUE,7.75e-06,6529,922,495,0.537,0.076,"GO:0044237","BP",4,"cellular metabolic process",1,NA,1.25366088916061
"261","salmon",TRUE,0.00229,1341,922,127,0.138,0.095,"GO:0044248","BP",4,"cellular catabolic process",2,NA,3.49963012450327
"262","salmon",TRUE,0.00272,5206,922,394,0.427,0.076,"GO:0044260","BP",4,"cellular macromolecule metabolic process",2,NA,1.54792866847206
"263","salmon",TRUE,0.0429,3463,922,270,0.293,0.078,"GO:0019538","BP",4,"protein metabolic process",1,NA,2.18252411918334
"264","salmon",TRUE,0.000299,3194,922,265,0.287,0.083,"GO:0044267","BP",4,"cellular protein metabolic process",2,NA,2.30350665404179
"265","salmon",TRUE,0.0013,1945,922,173,0.188,0.089,"GO:0051641","BP",3,"cellular localization",1,NA,2.8819751659645
"266","salmon",TRUE,0.00204,1014,922,102,0.111,0.101,"GO:0070727","BP",3,"cellular macromolecule localization",2,NA,3.74570864709998
"267","salmon",TRUE,0.00162,1009,922,102,0.111,0.101,"GO:0034613","BP",3,"cellular protein localization",3,NA,3.74771064977065
"268","salmon",TRUE,0.000114,1702,922,160,0.174,0.094,"GO:0051649","BP",3,"establishment of localization in cell",2,NA,3.13431396841229
"269","salmon",TRUE,0.0115,1041,922,101,0.11,0.097,"GO:0045184","BP",3,"establishment of protein localization",1,NA,3.77513745779079
"270","salmon",TRUE,0.0122,952,922,94,0.102,0.099,"GO:0015031","BP",3,"protein transport",2,NA,3.88957901751968
"271","salmon",TRUE,1.03e-08,1254,922,140,0.152,0.112,"GO:0046907","BP",3,"intracellular transport",1,NA,3.57175533997654
"272","salmon",TRUE,2.59e-06,1131,922,122,0.132,0.108,"GO:1902582","BP",3,"single-organism intracellular transport",2,NA,3.70264915763953
"273","salmon",TRUE,4.95e-05,759,922,87,0.094,0.115,"GO:0016482","BP",3,"cytoplasmic transport",2,NA,4.07282478879717
"274","salmon",TRUE,0.000106,677,922,79,0.086,0.117,"GO:0006886","BP",3,"intracellular protein transport",2,NA,4.39963511450664
"275","salmon",TRUE,0.000201,2317,922,204,0.221,0.088,"GO:0006996","BP",10,"organelle organization",1,NA,2.57446566739696
"276","salmon",TRUE,0.0246,507,922,57,0.062,0.112,"GO:0007005","BP",10,"mitochondrion organization",2,NA,4.32374302055942
"277","salmon",TRUE,0.000595,11021,922,754,0.818,0.068,"GO:0005575","CC",1,"cellular_component",1,NA,0
"278","salmon",TRUE,2.54e-12,8097,922,623,0.676,0.077,"GO:0043226","CC",1,"organelle",2,NA,0.565605514134331
"279","salmon",TRUE,0.000714,2106,922,186,0.202,0.088,"GO:0043228","CC",1,"non-membrane-bounded organelle",3,NA,2.22146940343162
"280","salmon",TRUE,3.72e-14,7579,922,599,0.65,0.079,"GO:0043227","CC",1,"membrane-bounded organelle",3,NA,0.734472452582356
"281","salmon",TRUE,3.65e-07,9915,922,707,0.767,0.071,"GO:0005623","CC",1,"cell",2,NA,0.275255071864458
"282","salmon",TRUE,0.00139,3264,922,266,0.289,0.081,"GO:0031974","CC",1,"membrane-enclosed lumen",2,NA,2.11753978628716
"283","salmon",TRUE,2.82e-08,2930,922,266,0.289,0.091,"GO:0032991","CC",1,"macromolecular complex",2,NA,1.98185141259867
"284","salmon",TRUE,6.08e-06,2479,922,223,0.242,0.09,"GO:0043234","CC",1,"protein complex",3,NA,2.23278970177206
"285","salmon",TRUE,3.28e-08,700,922,91,0.099,0.13,"GO:1902494","CC",1,"catalytic complex",4,NA,3.66504745691262
"286","salmon",TRUE,9.68e-06,486,922,65,0.07,0.134,"GO:1990234","CC",1,"transferase complex",5,NA,3.95444922024393
"287","salmon",TRUE,9.84e-10,5353,922,439,0.476,0.082,"GO:0044422","CC",1,"organelle part",2,NA,1.39654167757144
"288","salmon",TRUE,0.000842,3231,922,265,0.287,0.082,"GO:0043233","CC",1,"organelle lumen",3,NA,2.12773692576892
"289","salmon",TRUE,3.39e-07,9895,922,706,0.766,0.071,"GO:0044464","CC",1,"cell part",2,NA,0.27551579406643
"290","salmon",TRUE,0.00351,569,922,65,0.07,0.114,"GO:0031975","CC",1,"envelope",3,NA,3.99484101471453
"291","salmon",TRUE,1.27e-18,8662,922,679,0.736,0.078,"GO:0005622","CC",1,"intracellular",3,NA,0.458202476180666
"292","salmon",TRUE,8.16e-19,8495,922,670,0.727,0.079,"GO:0044424","CC",1,"intracellular part",4,NA,0.465375469578815
"293","salmon",TRUE,5.69e-16,6627,922,547,0.593,0.083,"GO:0005737","CC",1,"cytoplasm",5,NA,1.19900315497263
"294","salmon",TRUE,3.13e-12,5278,922,445,0.483,0.084,"GO:0044444","CC",1,"cytoplasmic part",6,NA,1.60446826308079
"295","salmon",TRUE,1.23e-12,7076,922,562,0.61,0.079,"GO:0043229","CC",1,"intracellular organelle",5,NA,0.76882230233395
"296","salmon",TRUE,0.000714,2106,922,186,0.202,0.088,"GO:0043232","CC",1,"intracellular non-membrane-bounded organelle",6,NA,2.22146940343162
"297","salmon",TRUE,1.01e-10,5240,922,436,0.473,0.083,"GO:0044446","CC",1,"intracellular organelle part",6,NA,1.42975381177755
"298","salmon",TRUE,0.000245,3187,922,265,0.287,0.083,"GO:0070013","CC",1,"intracellular organelle lumen",7,NA,2.12801397245305
"299","salmon",TRUE,0.00351,569,922,65,0.07,0.114,"GO:0031967","CC",1,"organelle envelope",7,NA,3.99843168284526
"300","salmon",TRUE,9.44e-13,6479,922,525,0.569,0.081,"GO:0043231","CC",1,"intracellular membrane-bounded organelle",6,NA,0.948868868810718
"301","salmon",TRUE,1.73e-07,882,922,105,0.114,0.119,"GO:0005739","CC",1,"mitochondrion",7,NA,3.29011241294618
"302","salmon",TRUE,1.73e-06,541,922,72,0.078,0.133,"GO:0044429","CC",1,"mitochondrial part",8,NA,4.26476063082647
"303","salmon",TRUE,0.00463,356,922,46,0.05,0.129,"GO:0005740","CC",1,"mitochondrial envelope",9,NA,4.61875640370516
"304","salmon",TRUE,0.031,271,922,36,0.039,0.133,"GO:0005759","CC",1,"mitochondrial matrix",9,NA,5.49088623979354
"305","salmon",TRUE,0.019,444,922,52,0.056,0.117,"GO:0030529","CC",1,"ribonucleoprotein complex",5,NA,3.92060504256063
"306","salmon",TRUE,0.0356,39,922,11,0.012,0.282,"GO:0030684","CC",1,"preribosome",6,NA,7.83429332730784
"307","salmon",TRUE,0.0141,170,922,27,0.029,0.159,"GO:0000151","CC",1,"ubiquitin ligase complex",5,NA,5.09345330338264
"308","salmon",TRUE,0.0015,2920,922,242,0.262,0.083,"GO:0044428","CC",1,"nuclear part",1,NA,1.96995217652905
"309","salmon",TRUE,0.0103,2718,922,223,0.242,0.082,"GO:0031981","CC",1,"nuclear lumen",2,NA,2.17539200032436
"310","salmon",TRUE,0.0119,578,922,64,0.069,0.111,"GO:0005730","CC",1,"nucleolus",2,NA,3.84530928074357
"311","salmon",TRUE,9.58e-06,1642,922,160,0.174,0.097,"GO:0031090","CC",1,"organelle membrane",1,NA,3.18430912552996
"312","salmon",TRUE,0.00192,271,922,39,0.042,0.144,"GO:0019866","CC",1,"organelle inner membrane",2,NA,5.17753642059318
"313","salmon",TRUE,0.00104,327,922,45,0.049,0.138,"GO:0031966","CC",1,"mitochondrial membrane",2,NA,4.75085547333475
"314","salmon",TRUE,0.00059,249,922,38,0.041,0.153,"GO:0005743","CC",1,"mitochondrial inner membrane",3,NA,5.23779561211138
"315","salmon",TRUE,3.99e-06,1139,922,122,0.132,0.107,"GO:0003723","MF",7,"RNA binding",1,NA,2.84477372826373
"316","salmon",TRUE,1.05e-07,980,922,114,0.124,0.116,"GO:0044822","MF",7,"poly(A) RNA binding",2,NA,3.10286973300159
"317","salmon",TRUE,0.0049,8799,922,618,0.67,0.07,"GO:0005488","MF",5,"binding",1,NA,0.278529033833506
"318","salmon",TRUE,0.0499,2320,922,191,0.207,0.082,"GO:1901363","MF",5,"heterocyclic compound binding",2,NA,2.0671567429894
"319","salmon",TRUE,3.66e-05,3109,922,264,0.286,0.085,"GO:0003824","MF",12,"catalytic activity",1,NA,1.96908898486082
"320","magenta",TRUE,0.0111,123,901,22,0.024,0.179,"GO:0007187","BP",4,"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",1,NA,6.55911936386002
"321","magenta",TRUE,0.000979,1006,901,101,0.112,0.1,"GO:0006811","BP",3,"ion transport",1,NA,3.54931983309459
"322","magenta",TRUE,0.000254,645,901,74,0.082,0.115,"GO:0006812","BP",3,"cation transport",2,NA,3.96885219841419
"323","magenta",TRUE,4.37e-06,486,901,65,0.072,0.134,"GO:0030001","BP",3,"metal ion transport",3,NA,4.17649156319243
"324","magenta",TRUE,0.000139,353,901,49,0.054,0.139,"GO:0015672","BP",3,"monovalent inorganic cation transport",3,NA,4.7813461366067
"325","magenta",TRUE,3.38e-06,141,901,30,0.033,0.213,"GO:0006813","BP",3,"potassium ion transport",4,NA,5.58455972386189
"326","magenta",TRUE,0.000522,693,901,77,0.085,0.111,"GO:0034220","BP",3,"ion transmembrane transport",1,NA,4.27843910625402
"327","magenta",TRUE,0.000281,438,901,56,0.062,0.128,"GO:0098660","BP",3,"inorganic ion transmembrane transport",2,NA,4.67965431421286
"328","magenta",TRUE,0.00108,422,901,53,0.059,0.126,"GO:0098655","BP",3,"cation transmembrane transport",2,NA,4.74266728204159
"329","magenta",TRUE,3.09e-05,379,901,53,0.059,0.14,"GO:0098662","BP",3,"inorganic cation transmembrane transport",3,NA,4.80413914613526
"330","magenta",TRUE,2.87e-06,132,901,29,0.032,0.22,"GO:0071804","BP",3,"cellular potassium ion transport",1,NA,5.75562412613121
"331","magenta",TRUE,2.87e-06,132,901,29,0.032,0.22,"GO:0071805","BP",3,"potassium ion transmembrane transport",2,NA,5.75562412613121
"332","magenta",TRUE,4.65e-09,780,901,99,0.11,0.127,"GO:0007267","BP",1,"cell-cell signaling",1,NA,4.51789903500038
"333","magenta",TRUE,7.41e-11,488,901,76,0.084,0.156,"GO:0007268","BP",1,"synaptic transmission",2,NA,5.246292154622
"334","magenta",TRUE,0.00376,804,901,83,0.092,0.103,"GO:0003008","BP",8,"system process",1,NA,3.89189115727806
"335","magenta",TRUE,0.0367,192,901,28,0.031,0.146,"GO:0044456","CC",5,"synapse part",1,NA,5.37044008671767
"336","magenta",TRUE,0.00205,166,901,28,0.031,0.169,"GO:1990351","CC",6,"transporter complex",1,NA,5.23160364186346
"337","magenta",TRUE,0.00108,161,901,28,0.031,0.174,"GO:1902495","CC",6,"transmembrane transporter complex",2,NA,5.25029577487561
"338","magenta",TRUE,0.000405,136,901,26,0.029,0.191,"GO:0034702","CC",6,"ion channel complex",1,NA,5.34938667751984
"339","magenta",TRUE,0.00149,93,901,20,0.022,0.215,"GO:0034703","CC",6,"cation channel complex",2,NA,5.69422716381157
"340","magenta",TRUE,0.009,48,901,13,0.014,0.271,"GO:0034705","CC",6,"potassium channel complex",3,NA,6.53501034317758
"341","magenta",TRUE,0.00533,46,901,13,0.014,0.283,"GO:0008076","CC",6,"voltage-gated potassium channel complex",1,NA,6.6556383309662
"342","magenta",TRUE,0.00744,28,901,10,0.011,0.357,"GO:0042734","CC",7,"presynaptic membrane",1,NA,7.54661125485606
"343","magenta",TRUE,0.0357,749,901,75,0.083,0.1,"GO:0005215","MF",2,"transporter activity",1,NA,3.66122792278343
"344","magenta",TRUE,0.0129,640,901,68,0.075,0.106,"GO:0022892","MF",2,"substrate-specific transporter activity",2,NA,3.75492649869341
"345","magenta",TRUE,0.0392,599,901,63,0.07,0.105,"GO:0022857","MF",2,"transmembrane transporter activity",2,NA,3.8078313969753
"346","magenta",TRUE,2.45e-07,274,901,47,0.052,0.172,"GO:0022803","MF",2,"passive transmembrane transporter activity",3,NA,4.43368494180126
"347","magenta",TRUE,2.45e-07,274,901,47,0.052,0.172,"GO:0015267","MF",2,"channel activity",4,NA,4.43368494180126
"348","magenta",TRUE,2.09e-06,198,901,37,0.041,0.187,"GO:0022836","MF",2,"gated channel activity",5,NA,4.72242577560128
"349","magenta",TRUE,4.81e-06,111,901,26,0.029,0.234,"GO:0022832","MF",2,"voltage-gated channel activity",6,NA,5.35794384332459
"350","magenta",TRUE,0.00916,548,901,61,0.068,0.111,"GO:0022891","MF",2,"substrate-specific transmembrane transporter activity",3,NA,3.85653667510419
"351","magenta",TRUE,1.51e-07,261,901,46,0.051,0.176,"GO:0022838","MF",2,"substrate-specific channel activity",4,NA,4.48247510597069
"352","magenta",TRUE,0.00495,502,901,58,0.064,0.116,"GO:0015075","MF",2,"ion transmembrane transporter activity",4,NA,3.93050753887352
"353","magenta",TRUE,0.00615,355,901,45,0.05,0.127,"GO:0008324","MF",2,"cation transmembrane transporter activity",5,NA,4.33118565842446
"354","magenta",TRUE,5.33e-05,281,901,43,0.048,0.153,"GO:0022890","MF",2,"inorganic cation transmembrane transporter activity",6,NA,4.55863646693625
"355","magenta",TRUE,9.5e-05,189,901,33,0.037,0.175,"GO:0015077","MF",2,"monovalent inorganic cation transmembrane transporter activity",7,NA,5.02147160670337
"356","magenta",TRUE,2.17e-06,244,901,42,0.047,0.172,"GO:0046873","MF",2,"metal ion transmembrane transporter activity",7,NA,4.65682849311546
"357","magenta",TRUE,7.67e-06,98,901,24,0.027,0.245,"GO:0015079","MF",2,"potassium ion transmembrane transporter activity",8,NA,5.61154660212351
"358","magenta",TRUE,7e-07,254,901,44,0.049,0.173,"GO:0005216","MF",2,"ion channel activity",5,NA,4.50267781328821
"359","magenta",TRUE,1.33e-07,189,901,38,0.042,0.201,"GO:0005261","MF",2,"cation channel activity",6,NA,4.78809487910914
"360","magenta",TRUE,1.4e-07,82,901,24,0.027,0.293,"GO:0005267","MF",2,"potassium channel activity",7,NA,5.76741697283029
"361","magenta",TRUE,4.81e-06,111,901,26,0.029,0.234,"GO:0005244","MF",2,"voltage-gated ion channel activity",6,NA,5.35794384332459
"362","magenta",TRUE,6.81e-06,105,901,25,0.028,0.238,"GO:0022843","MF",2,"voltage-gated cation channel activity",7,NA,5.41557295616122
"363","magenta",TRUE,0.000147,60,901,17,0.019,0.283,"GO:0005249","MF",2,"voltage-gated potassium channel activity",8,NA,6.02737449726722
"364","magenta",TRUE,0.0215,25,901,9,0.01,0.36,"GO:0005251","MF",2,"delayed rectifier potassium channel activity",9,NA,7.62130822316535
"365","magenta",TRUE,0.042,21,901,8,0.009,0.381,"GO:0008066","MF",9,"glutamate receptor activity",1,NA,7.00820375027894
"366","turquoise",TRUE,0.0207,804,2224,166,0.075,0.206,"GO:0003008","BP",5,"system process",1,NA,3.89189115727806
"367","turquoise",TRUE,0.0016,39,2224,19,0.009,0.487,"GO:0007588","BP",5,"excretion",2,NA,8.08851456862058
"368","turquoise",TRUE,0.0268,57,2224,22,0.01,0.386,"GO:0050818","BP",6,"regulation of coagulation",1,NA,6.41935742148486
"369","turquoise",TRUE,0.0129,33,2224,16,0.007,0.485,"GO:1900047","BP",6,"negative regulation of hemostasis",1,NA,7.21947672159697
"370","turquoise",TRUE,0.00642,35,2224,17,0.008,0.486,"GO:0050819","BP",6,"negative regulation of coagulation",1,NA,7.15695636461564
"371","turquoise",TRUE,0.0129,33,2224,16,0.007,0.485,"GO:0030195","BP",6,"negative regulation of blood coagulation",2,NA,7.21947672159697
"372","turquoise",TRUE,0.000471,19,2224,13,0.006,0.684,"GO:0042730","BP",6,"fibrinolysis",3,NA,8.08851456862058
"373","turquoise",TRUE,0.00315,468,2224,109,0.049,0.233,"GO:0007186","BP",9,"G-protein coupled receptor signaling pathway",1,NA,4.95302035269143
"374","turquoise",TRUE,7.3e-08,246,2224,78,0.035,0.317,"GO:0051606","BP",1,"detection of stimulus",1,NA,5.93496505478702
"375","turquoise",TRUE,0.0315,113,2224,35,0.016,0.31,"GO:0009582","BP",1,"detection of abiotic stimulus",2,NA,7.32125941590691
"376","turquoise",TRUE,1.32e-05,93,2224,37,0.017,0.398,"GO:0009593","BP",1,"detection of chemical stimulus",1,NA,6.54259006190881
"377","turquoise",TRUE,0.000344,243,2224,68,0.031,0.28,"GO:0007600","BP",1,"sensory perception",1,NA,5.46607812024136
"378","turquoise",TRUE,3.62e-06,97,2224,39,0.018,0.402,"GO:0007606","BP",1,"sensory perception of chemical stimulus",2,NA,6.64613074084965
"379","turquoise",TRUE,0.000836,48,2224,22,0.01,0.458,"GO:0007608","BP",1,"sensory perception of smell",3,NA,8.4562393487459
"380","turquoise",TRUE,5.93e-09,85,2224,40,0.018,0.471,"GO:0050906","BP",1,"detection of stimulus involved in sensory perception",2,NA,6.66447987951784
"381","turquoise",TRUE,1.41e-06,69,2224,32,0.014,0.464,"GO:0050907","BP",1,"detection of chemical stimulus involved in sensory perception",2,NA,7.0981158645927
"382","turquoise",TRUE,2.19e-05,41,2224,22,0.01,0.537,"GO:0050911","BP",1,"detection of chemical stimulus involved in sensory perception of smell",3,NA,9.96031674552217
"383","turquoise",TRUE,0.000411,104,2224,37,0.017,0.356,"GO:0008544","BP",7,"epidermis development",1,NA,5.98063509162021
"384","turquoise",TRUE,0.0115,1500,2224,287,0.129,0.191,"GO:0044459","CC",4,"plasma membrane part",1,NA,3.2682105300278
"385","turquoise",TRUE,2.61e-05,1625,2224,325,0.146,0.2,"GO:0031224","CC",4,"intrinsic component of membrane",1,NA,3.57986334973867
"386","turquoise",TRUE,3.65e-06,1568,2224,320,0.144,0.204,"GO:0016021","CC",4,"integral component of membrane",2,NA,3.65097172867844
"387","turquoise",TRUE,3.41e-05,1078,2224,229,0.103,0.212,"GO:0031226","CC",4,"intrinsic component of plasma membrane",2,NA,4.25309188699209
"388","turquoise",TRUE,1.97e-06,1034,2224,227,0.102,0.22,"GO:0005887","CC",4,"integral component of plasma membrane",1,NA,4.3556206334774
"389","turquoise",TRUE,0.00084,709,2224,156,0.07,0.22,"GO:0005615","CC",8,"extracellular space",1,NA,3.52349420192233
"390","turquoise",TRUE,0.000443,80,2224,31,0.014,0.388,"GO:0017171","MF",3,"serine hydrolase activity",1,NA,6.01187031073125
"391","turquoise",TRUE,0.000317,79,2224,31,0.014,0.392,"GO:0008236","MF",3,"serine-type peptidase activity",2,NA,6.0591231955818
"392","turquoise",TRUE,0.00655,53,2224,22,0.01,0.415,"GO:0004252","MF",3,"serine-type endopeptidase activity",1,NA,6.42505746493333
"393","turquoise",TRUE,0.000298,687,2224,154,0.069,0.224,"GO:0004872","MF",2,"receptor activity",1,NA,3.99594217477374
"394","turquoise",TRUE,0.000166,563,2224,132,0.059,0.234,"GO:0038023","MF",2,"signaling receptor activity",2,NA,4.13181823435752
"395","turquoise",TRUE,0.000124,513,2224,123,0.055,0.24,"GO:0004888","MF",2,"transmembrane signaling receptor activity",3,NA,4.27275457498862
"396","turquoise",TRUE,0.000156,229,2224,66,0.03,0.288,"GO:0004930","MF",2,"G-protein coupled receptor activity",4,NA,4.99887177478613
"397","turquoise",TRUE,7.89e-05,40,2224,21,0.009,0.525,"GO:0004984","MF",2,"olfactory receptor activity",4,NA,9.49311040006694
"398","brown",TRUE,0.0251,542,963,62,0.064,0.114,"GO:1903047","BP",3,"mitotic cell cycle process",1,NA,4.53097111656773
"399","brown",TRUE,0.000998,205,963,34,0.035,0.166,"GO:0022613","BP",7,"ribonucleoprotein complex biogenesis",1,NA,5.40643985392163
"400","brown",TRUE,0.0219,10688,963,757,0.786,0.071,"GO:0008150","BP",1,"biological_process",1,NA,0
