"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"204","red",TRUE,0.000595,882,1003,100,0.1,0.113,"GO:0005739","CC",1,"mitochondrion",7,NA,3.29011241294618
"205","red",TRUE,0.00152,541,1003,68,0.068,0.126,"GO:0044429","CC",1,"mitochondrial part",8,NA,4.26476063082647
"206","red",TRUE,0.000281,857,1003,99,0.099,0.116,"GO:0005794","CC",1,"Golgi apparatus",7,NA,3.63458824942791
"207","red",TRUE,2.03e-05,444,1003,64,0.064,0.144,"GO:0030529","CC",1,"ribonucleoprotein complex",5,NA,3.92060504256063
"208","red",TRUE,0.00102,233,1003,38,0.038,0.163,"GO:0019787","MF",4,"ubiquitin-like protein transferase activity",1,NA,4.55146797745764
"209","red",TRUE,0.00235,222,1003,36,0.036,0.162,"GO:0004842","MF",4,"ubiquitin-protein transferase activity",2,NA,4.63718149573167
"210","red",TRUE,0.000861,10878,1003,808,0.806,0.074,"GO:0003674","MF",6,"molecular_function",1,NA,0
"211","red",TRUE,0.00218,3109,1003,274,0.273,0.088,"GO:0003824","MF",6,"catalytic activity",2,NA,1.96908898486082
"212","red",TRUE,1.47e-09,8799,1003,706,0.704,0.08,"GO:0005488","MF",6,"binding",2,NA,0.278529033833506
"213","red",TRUE,0.000406,2320,1003,218,0.217,0.094,"GO:1901363","MF",6,"heterocyclic compound binding",3,NA,2.0671567429894
"214","red",TRUE,0.000881,2369,1003,220,0.219,0.093,"GO:0097159","MF",6,"organic cyclic compound binding",3,NA,2.04856939564928
"215","red",TRUE,0.00199,1881,1003,180,0.179,0.096,"GO:0003676","MF",6,"nucleic acid binding",4,NA,2.22908025716741
"216","red",TRUE,9.42e-06,1139,1003,129,0.129,0.113,"GO:0003723","MF",6,"RNA binding",5,NA,2.84477372826373
"217","red",TRUE,3.08e-07,980,1003,120,0.12,0.122,"GO:0044822","MF",6,"poly(A) RNA binding",6,NA,3.10286973300159
"218","red",TRUE,3.56e-05,7841,1003,620,0.618,0.079,"GO:0005515","MF",6,"protein binding",3,NA,0.556417711578738
"219","magenta",TRUE,0.0451,204,583,22,0.038,0.108,"GO:0000377","BP",1,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",1,NA,5.77826660288097
"220","magenta",TRUE,0.00285,65,583,13,0.022,0.2,"GO:0071166","BP",1,"ribonucleoprotein complex localization",1,NA,8.7075537770268
"221","magenta",TRUE,0.0153,75,583,13,0.022,0.173,"GO:0050657","BP",1,"nucleic acid transport",1,NA,6.3907840490408
"222","magenta",TRUE,0.00657,7129,583,337,0.578,0.047,"GO:0008152","BP",1,"metabolic process",1,NA,1.09105922272488
"223","magenta",TRUE,0.000239,6333,583,313,0.537,0.049,"GO:0044238","BP",1,"primary metabolic process",2,NA,1.35036207402462
"224","magenta",TRUE,0.00159,6615,583,320,0.549,0.048,"GO:0071704","BP",1,"organic substance metabolic process",2,NA,1.24542089527368
"225","magenta",TRUE,7.33e-06,5543,583,288,0.494,0.052,"GO:0043170","BP",1,"macromolecule metabolic process",3,NA,1.42116638675389
"226","magenta",TRUE,2.47e-08,3153,583,194,0.333,0.062,"GO:0010467","BP",1,"gene expression",4,NA,2.31038605491273
"227","magenta",TRUE,0.0139,3006,583,163,0.28,0.054,"GO:0009059","BP",1,"macromolecule biosynthetic process",4,NA,2.39245414005829
"228","magenta",TRUE,8.55e-09,3597,583,216,0.37,0.06,"GO:1901360","BP",1,"organic cyclic compound metabolic process",3,NA,2.09015079905233
"229","magenta",TRUE,0.0153,2499,583,140,0.24,0.056,"GO:1901362","BP",1,"organic cyclic compound biosynthetic process",4,NA,2.53913921692678
"230","magenta",TRUE,7.36e-07,4170,583,234,0.401,0.056,"GO:0006807","BP",1,"nitrogen compound metabolic process",2,NA,2.03896255219888
"231","magenta",TRUE,0.000355,6529,583,320,0.549,0.049,"GO:0044237","BP",1,"cellular metabolic process",2,NA,1.25366088916061
"232","magenta",TRUE,5.5e-08,5206,583,283,0.485,0.054,"GO:0044260","BP",1,"cellular macromolecule metabolic process",3,NA,1.54792866847206
"233","magenta",TRUE,4.73e-10,3456,583,214,0.367,0.062,"GO:0046483","BP",1,"heterocycle metabolic process",3,NA,2.13148221793408
"234","magenta",TRUE,1.96e-09,3459,583,212,0.364,0.061,"GO:0006725","BP",1,"cellular aromatic compound metabolic process",3,NA,2.12790581833425
"235","magenta",TRUE,6.59e-09,3944,583,232,0.398,0.059,"GO:0034641","BP",1,"cellular nitrogen compound metabolic process",3,NA,2.08881479350958
"236","magenta",TRUE,0.00138,2786,583,158,0.271,0.057,"GO:0044271","BP",1,"cellular nitrogen compound biosynthetic process",4,NA,2.54664788713506
"237","magenta",TRUE,1.3e-10,3350,583,211,0.362,0.063,"GO:0006139","BP",1,"nucleobase-containing compound metabolic process",4,NA,2.15158743877777
"238","magenta",TRUE,1.94e-10,2957,583,192,0.329,0.065,"GO:0090304","BP",1,"nucleic acid metabolic process",5,NA,2.22597664775037
"239","magenta",TRUE,8.67e-10,2646,583,175,0.3,0.066,"GO:0016070","BP",1,"RNA metabolic process",6,NA,2.43845749332054
"240","magenta",TRUE,4.51e-05,397,583,41,0.07,0.103,"GO:0016071","BP",1,"mRNA metabolic process",7,NA,4.86963874375238
"241","magenta",TRUE,0.000122,491,583,46,0.079,0.094,"GO:0006396","BP",1,"RNA processing",7,NA,4.79839200387969
"242","magenta",TRUE,0.00283,257,583,28,0.048,0.109,"GO:0008380","BP",1,"RNA splicing",8,NA,5.34025794704033
"243","magenta",TRUE,0.0167,266,583,27,0.046,0.102,"GO:0006397","BP",1,"mRNA processing",8,NA,5.26439219626562
"244","magenta",TRUE,0.0451,204,583,22,0.038,0.108,"GO:0000398","BP",1,"mRNA splicing, via spliceosome",9,NA,5.77826660288097
"245","magenta",TRUE,0.00481,2425,583,139,0.238,0.057,"GO:0019438","BP",1,"aromatic compound biosynthetic process",1,NA,2.56674600577821
"246","magenta",TRUE,0.00291,2425,583,140,0.24,0.058,"GO:0018130","BP",1,"heterocycle biosynthetic process",1,NA,2.56828517800758
"247","magenta",TRUE,0.00545,2387,583,137,0.235,0.057,"GO:0034654","BP",1,"nucleobase-containing compound biosynthetic process",2,NA,2.57850356696626
"248","magenta",TRUE,0.000252,2136,583,131,0.225,0.061,"GO:0032774","BP",1,"RNA biosynthetic process",3,NA,2.64709635843187
"249","magenta",TRUE,0.00173,2061,583,124,0.213,0.06,"GO:0097659","BP",1,"nucleic acid-templated transcription",4,NA,2.66288704433819
"250","magenta",TRUE,0.0417,82,583,13,0.022,0.159,"GO:0006403","BP",1,"RNA localization",1,NA,6.34939883287795
"251","magenta",TRUE,0.0153,75,583,13,0.022,0.173,"GO:0051236","BP",1,"establishment of RNA localization",2,NA,6.3907840490408
"252","magenta",TRUE,0.0153,75,583,13,0.022,0.173,"GO:0050658","BP",1,"RNA transport",3,NA,6.3907840490408
"253","magenta",TRUE,0.0128,53,583,11,0.019,0.208,"GO:0051028","BP",1,"mRNA transport",4,NA,6.80331632437206
"254","magenta",TRUE,0.03,3918,583,201,0.345,0.051,"GO:0019222","BP",1,"regulation of metabolic process",1,NA,1.68277765754713
"255","magenta",TRUE,0.000669,3287,583,182,0.312,0.055,"GO:0060255","BP",1,"regulation of macromolecule metabolic process",2,NA,1.93529099605339
"256","magenta",TRUE,0.000179,2271,583,138,0.237,0.061,"GO:0010468","BP",1,"regulation of gene expression",3,NA,2.41889893281498
"257","magenta",TRUE,0.00177,3265,583,179,0.307,0.055,"GO:0080090","BP",1,"regulation of primary metabolic process",2,NA,2.00051681368826
"258","magenta",TRUE,0.0168,2263,583,129,0.221,0.057,"GO:0009889","BP",1,"regulation of biosynthetic process",2,NA,2.48299534775144
"259","magenta",TRUE,0.00298,2125,583,126,0.216,0.059,"GO:0010556","BP",1,"regulation of macromolecule biosynthetic process",3,NA,2.54966721310032
"260","magenta",TRUE,0.00027,2329,583,140,0.24,0.06,"GO:0051171","BP",1,"regulation of nitrogen compound metabolic process",2,NA,2.52252162385024
"261","magenta",TRUE,0.00138,3411,583,186,0.319,0.055,"GO:0031323","BP",1,"regulation of cellular metabolic process",2,NA,1.89332455605549
"262","magenta",TRUE,0.0248,2237,583,127,0.218,0.057,"GO:0031326","BP",1,"regulation of cellular biosynthetic process",3,NA,2.50965594931063
"263","magenta",TRUE,0.0157,2044,583,119,0.204,0.058,"GO:2000112","BP",1,"regulation of cellular macromolecule biosynthetic process",4,NA,2.61786123316354
"264","magenta",TRUE,0.000101,2145,583,133,0.228,0.062,"GO:0019219","BP",1,"regulation of nucleobase-containing compound metabolic process",3,NA,2.54363765006364
"265","magenta",TRUE,3.23e-05,1961,583,126,0.216,0.064,"GO:0051252","BP",1,"regulation of RNA metabolic process",4,NA,2.64709635843187
"266","magenta",TRUE,0.00215,1880,583,115,0.197,0.061,"GO:2001141","BP",1,"regulation of RNA biosynthetic process",5,NA,2.70401950583149
"267","magenta",TRUE,0.0022,1860,583,114,0.196,0.061,"GO:1903506","BP",1,"regulation of nucleic acid-templated transcription",6,NA,2.71930869254579
"268","magenta",TRUE,0.0102,107,583,16,0.027,0.15,"GO:0051168","BP",1,"nuclear export",1,NA,5.99950357592459
"269","magenta",TRUE,0.00195,63,583,13,0.022,0.206,"GO:0071426","BP",1,"ribonucleoprotein complex export from nucleus",2,NA,8.86170445685406
"270","magenta",TRUE,0.0105,52,583,11,0.019,0.212,"GO:0071427","BP",1,"mRNA-containing ribonucleoprotein complex export from nucleus",3,NA,Inf
"271","magenta",TRUE,0.00285,65,583,13,0.022,0.2,"GO:0006405","BP",1,"RNA export from nucleus",2,NA,6.61041265824757
"272","magenta",TRUE,0.0105,52,583,11,0.019,0.212,"GO:0006406","BP",1,"mRNA export from nucleus",3,NA,6.8468014363118
"273","magenta",TRUE,0.00521,2041,583,121,0.208,0.059,"GO:0006351","BP",1,"transcription, DNA-templated",1,NA,2.670706224071
"274","magenta",TRUE,0.0097,1833,583,110,0.189,0.06,"GO:0006355","BP",1,"regulation of transcription, DNA-templated",2,NA,2.72722240291115
"275","magenta",TRUE,0.00396,8097,583,376,0.645,0.046,"GO:0043226","CC",2,"organelle",1,NA,0.565605514134331
"276","magenta",TRUE,0.00863,7579,583,354,0.607,0.047,"GO:0043227","CC",2,"membrane-bounded organelle",2,NA,0.734472452582356
"277","magenta",TRUE,9.33e-08,3264,583,197,0.338,0.06,"GO:0031974","CC",2,"membrane-enclosed lumen",1,NA,2.11753978628716
"278","magenta",TRUE,1.9e-08,5353,583,291,0.499,0.054,"GO:0044422","CC",2,"organelle part",1,NA,1.39654167757144
"279","magenta",TRUE,1.26e-07,3231,583,195,0.334,0.06,"GO:0043233","CC",2,"organelle lumen",2,NA,2.12773692576892
"280","magenta",TRUE,6.69e-07,8662,583,415,0.712,0.048,"GO:0005622","CC",2,"intracellular",1,NA,0.458202476180666
"281","magenta",TRUE,3.35e-07,8495,583,410,0.703,0.048,"GO:0044424","CC",2,"intracellular part",2,NA,0.465375469578815
"282","magenta",TRUE,1.63e-08,7076,583,361,0.619,0.051,"GO:0043229","CC",2,"intracellular organelle",3,NA,0.76882230233395
"283","magenta",TRUE,3.72e-09,5240,583,289,0.496,0.055,"GO:0044446","CC",2,"intracellular organelle part",4,NA,1.42975381177755
"284","magenta",TRUE,3.55e-08,3187,583,195,0.334,0.061,"GO:0070013","CC",2,"intracellular organelle lumen",5,NA,2.12801397245305
"285","magenta",TRUE,1.94e-07,6479,583,333,0.571,0.051,"GO:0043231","CC",2,"intracellular membrane-bounded organelle",4,NA,0.948868868810718
"286","magenta",TRUE,7.9e-12,4007,583,245,0.42,0.061,"GO:0005634","CC",2,"nucleus",5,NA,1.45008311116636
"287","magenta",TRUE,5.48e-11,2920,583,192,0.329,0.066,"GO:0044428","CC",2,"nuclear part",6,NA,1.96995217652905
"288","magenta",TRUE,2.91e-10,2718,583,180,0.309,0.066,"GO:0031981","CC",2,"nuclear lumen",7,NA,2.17539200032436
"289","magenta",TRUE,1.29e-08,2334,583,156,0.268,0.067,"GO:0005654","CC",2,"nucleoplasm",7,NA,2.53472674135937
"290","magenta",TRUE,0.0302,7841,583,361,0.619,0.046,"GO:0005515","MF",4,"protein binding",1,NA,0.556417711578738
"291","magenta",TRUE,0.0361,2320,583,130,0.223,0.056,"GO:1901363","MF",3,"heterocyclic compound binding",1,NA,2.0671567429894
"292","magenta",TRUE,0.000708,1881,583,117,0.201,0.062,"GO:0003676","MF",3,"nucleic acid binding",2,NA,2.22908025716741
"293","magenta",TRUE,8.66e-06,1139,583,86,0.148,0.076,"GO:0003723","MF",3,"RNA binding",3,NA,2.84477372826373
"294","magenta",TRUE,4.96e-06,980,583,78,0.134,0.08,"GO:0044822","MF",3,"poly(A) RNA binding",4,NA,3.10286973300159
"295","turquoise",TRUE,0.000327,31,2103,17,0.008,0.548,"GO:0033275","BP",4,"actin-myosin filament sliding",1,NA,8.4562393487459
"296","turquoise",TRUE,0.000327,31,2103,17,0.008,0.548,"GO:0030049","BP",4,"muscle filament sliding",1,NA,8.57402238440228
"297","turquoise",TRUE,0.0101,27,2103,14,0.007,0.519,"GO:0009988","BP",7,"cell-cell recognition",1,NA,7.8202505820259
"298","turquoise",TRUE,0.00111,104,2103,35,0.017,0.337,"GO:0008544","BP",5,"epidermis development",1,NA,5.98063509162021
"299","turquoise",TRUE,0.00429,96,2103,32,0.015,0.333,"GO:0045165","BP",1,"cell fate commitment",1,NA,6.01873493785248
"300","turquoise",TRUE,0.0116,217,2103,56,0.027,0.258,"GO:0007159","BP",3,"leukocyte cell-cell adhesion",1,NA,4.87581160285946
"301","turquoise",TRUE,0.0201,195,2103,51,0.024,0.262,"GO:0070486","BP",3,"leukocyte aggregation",2,NA,4.9939817103225
"302","turquoise",TRUE,0.0204,190,2103,50,0.024,0.263,"GO:0071593","BP",3,"lymphocyte aggregation",3,NA,5.02225214426075
"303","turquoise",TRUE,0.0204,190,2103,50,0.024,0.263,"GO:0070489","BP",3,"T cell aggregation",1,NA,5.02584281239148
"304","turquoise",TRUE,0.0204,190,2103,50,0.024,0.263,"GO:0042110","BP",3,"T cell activation",2,NA,5.02584281239148
"305","turquoise",TRUE,0.000563,1500,2103,282,0.134,0.188,"GO:0044459","CC",6,"plasma membrane part",1,NA,3.2682105300278
"306","turquoise",TRUE,0.00124,1625,2103,300,0.143,0.185,"GO:0031224","CC",6,"intrinsic component of membrane",1,NA,3.57986334973867
"307","turquoise",TRUE,0.00117,1568,2103,291,0.138,0.186,"GO:0016021","CC",6,"integral component of membrane",2,NA,3.65097172867844
"308","turquoise",TRUE,2.87e-06,1078,2103,224,0.107,0.208,"GO:0031226","CC",6,"intrinsic component of plasma membrane",2,NA,4.25309188699209
"309","turquoise",TRUE,2.18e-06,1034,2103,217,0.103,0.21,"GO:0005887","CC",6,"integral component of plasma membrane",3,NA,4.3556206334774
"310","turquoise",TRUE,7.01e-05,709,2103,154,0.073,0.217,"GO:0005615","CC",8,"extracellular space",1,NA,3.52349420192233
"311","turquoise",TRUE,0.00832,30,2103,15,0.007,0.5,"GO:1901618","MF",2,"organic hydroxy compound transmembrane transporter activity",1,NA,7.41366885838711
"312","brown",TRUE,0.0283,441,964,53,0.055,0.12,"GO:0044419","BP",3,"interspecies interaction between organisms",1,NA,4.83338099572975
"313","brown",TRUE,0.0283,441,964,53,0.055,0.12,"GO:0044403","BP",3,"symbiosis, encompassing mutualism through parasitism",2,NA,4.83338099572975
"314","brown",TRUE,0.0384,401,964,49,0.051,0.122,"GO:0016032","BP",3,"viral process",1,NA,4.8977217124952
"315","brown",TRUE,0.00831,1338,964,129,0.134,0.096,"GO:0033554","BP",9,"cellular response to stress",1,NA,3.32044091169564
"316","brown",TRUE,0.0371,678,964,73,0.076,0.108,"GO:0000278","BP",2,"mitotic cell cycle",1,NA,4.38816271334441
"317","brown",TRUE,0.0499,542,964,61,0.063,0.113,"GO:1903047","BP",2,"mitotic cell cycle process",2,NA,4.53097111656773
"318","brown",TRUE,0.0495,145,964,24,0.025,0.166,"GO:0019884","BP",4,"antigen processing and presentation of exogenous antigen",1,NA,9.04402601364802
"319","brown",TRUE,0.0202,156,964,26,0.027,0.167,"GO:0048002","BP",4,"antigen processing and presentation of peptide antigen",1,NA,7.25226654441996
"320","brown",TRUE,0.0346,142,964,24,0.025,0.169,"GO:0002478","BP",4,"antigen processing and presentation of exogenous peptide antigen",2,NA,9.04402601364802
"321","brown",TRUE,0.0475,75,964,16,0.017,0.213,"GO:0051351","BP",10,"positive regulation of ligase activity",1,NA,7.5624214727238
"322","brown",TRUE,0.0228,71,964,16,0.017,0.225,"GO:0051443","BP",10,"positive regulation of ubiquitin-protein transferase activity",1,NA,7.65773165252813
"323","brown",TRUE,0.011,60,964,15,0.016,0.25,"GO:0051437","BP",10,"positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition",1,NA,9.96031674552217
"324","brown",TRUE,0.0235,1945,964,173,0.179,0.089,"GO:0051641","BP",6,"cellular localization",1,NA,2.8819751659645
"325","brown",TRUE,0.000554,1014,964,108,0.112,0.107,"GO:0070727","BP",6,"cellular macromolecule localization",2,NA,3.74570864709998
"326","brown",TRUE,0.00141,1009,964,106,0.11,0.105,"GO:0034613","BP",6,"cellular protein localization",1,NA,3.74771064977065
"327","brown",TRUE,0.0325,89,964,18,0.019,0.202,"GO:0031123","BP",11,"RNA 3'-end processing",1,NA,6.55911936386002
"328","brown",TRUE,0.0201,10688,964,758,0.786,0.071,"GO:0008150","BP",7,"biological_process",1,NA,0
"329","brown",TRUE,0.00189,3912,964,322,0.334,0.082,"GO:0071840","BP",7,"cellular component organization or biogenesis",2,NA,1.96957055877488
"330","brown",TRUE,0.00346,3851,964,316,0.328,0.082,"GO:0016043","BP",7,"cellular component organization",3,NA,1.9854398449633
"331","brown",TRUE,2.56e-06,2317,964,221,0.229,0.095,"GO:0006996","BP",7,"organelle organization",4,NA,2.57446566739696
"332","brown",TRUE,9.87e-05,1596,964,158,0.164,0.099,"GO:1902589","BP",7,"single-organism organelle organization",5,NA,2.98864814079638
"333","brown",TRUE,0.0492,507,964,58,0.06,0.114,"GO:0007005","BP",7,"mitochondrion organization",5,NA,4.32374302055942
"334","brown",TRUE,0.000918,727,964,83,0.086,0.114,"GO:0061024","BP",7,"membrane organization",4,NA,4.27843910625402
"335","brown",TRUE,1.19e-09,7129,964,575,0.596,0.081,"GO:0008152","BP",7,"metabolic process",2,NA,1.09105922272488
"336","brown",TRUE,3.61e-10,6333,964,525,0.545,0.083,"GO:0044238","BP",7,"primary metabolic process",3,NA,1.35036207402462
"337","brown",TRUE,0.000209,1538,964,152,0.158,0.099,"GO:0009056","BP",7,"catabolic process",3,NA,3.37690752336341
"338","brown",TRUE,2.43e-05,3712,964,319,0.331,0.086,"GO:0009058","BP",7,"biosynthetic process",3,NA,2.21921765548681
"339","brown",TRUE,1.02e-06,4170,964,359,0.372,0.086,"GO:0006807","BP",7,"nitrogen compound metabolic process",3,NA,2.03896255219888
"340","brown",TRUE,5.15e-10,6615,964,543,0.563,0.082,"GO:0071704","BP",7,"organic substance metabolic process",3,NA,1.24542089527368
"341","brown",TRUE,8.15e-10,5543,964,470,0.488,0.085,"GO:0043170","BP",7,"macromolecule metabolic process",4,NA,1.42116638675389
"342","brown",TRUE,0.000865,3153,964,270,0.28,0.086,"GO:0010467","BP",7,"gene expression",5,NA,2.31038605491273
"343","brown",TRUE,2.46e-06,2500,964,235,0.244,0.094,"GO:0043412","BP",7,"macromolecule modification",5,NA,2.51841001747055
"344","brown",TRUE,2.14e-10,3463,964,325,0.337,0.094,"GO:0019538","BP",7,"protein metabolic process",5,NA,2.18252411918334
"345","brown",TRUE,0.00276,938,964,99,0.103,0.106,"GO:0006508","BP",7,"proteolysis",6,NA,3.9726092472919
"346","brown",TRUE,3.37e-06,2416,964,228,0.237,0.094,"GO:0036211","BP",7,"protein modification process",6,NA,2.55512507989306
"347","brown",TRUE,6.99e-05,1437,964,146,0.151,0.102,"GO:1901564","BP",7,"organonitrogen compound metabolic process",4,NA,3.94782483122211
"348","brown",TRUE,7.03e-05,1227,964,129,0.134,0.105,"GO:1901575","BP",7,"organic substance catabolic process",4,NA,3.6513079716785
"349","brown",TRUE,6.1e-08,850,964,107,0.111,0.126,"GO:0009057","BP",7,"macromolecule catabolic process",5,NA,4.05905046633234
"350","brown",TRUE,3.53e-08,576,964,82,0.085,0.142,"GO:0030163","BP",7,"protein catabolic process",6,NA,4.42298247850364
"351","brown",TRUE,2.35e-05,3669,964,316,0.328,0.086,"GO:1901576","BP",7,"organic substance biosynthetic process",4,NA,2.23388356353288
"352","brown",TRUE,0.000516,869,964,96,0.1,0.11,"GO:1901566","BP",7,"organonitrogen compound biosynthetic process",5,NA,4.92336414310854
"353","brown",TRUE,0.000196,3006,964,263,0.273,0.087,"GO:0009059","BP",7,"macromolecule biosynthetic process",5,NA,2.39245414005829
"354","brown",TRUE,0.00146,3577,964,299,0.31,0.084,"GO:0044710","BP",7,"single-organism metabolic process",3,NA,2.28779154230712
"355","brown",TRUE,3.56e-12,6529,964,547,0.567,0.084,"GO:0044237","BP",7,"cellular metabolic process",3,NA,1.25366088916061
"356","brown",TRUE,4.62e-05,1341,964,139,0.144,0.104,"GO:0044248","BP",7,"cellular catabolic process",4,NA,3.49963012450327
"357","brown",TRUE,3.57e-11,5206,964,453,0.47,0.087,"GO:0044260","BP",7,"cellular macromolecule metabolic process",4,NA,1.54792866847206
"358","brown",TRUE,6.83e-11,3194,964,307,0.318,0.096,"GO:0044267","BP",7,"cellular protein metabolic process",5,NA,2.30350665404179
"359","brown",TRUE,3.37e-06,2416,964,228,0.237,0.094,"GO:0006464","BP",7,"cellular protein modification process",6,NA,2.55512507989306
"360","brown",TRUE,3.31e-09,632,964,90,0.093,0.142,"GO:0070647","BP",7,"protein modification by small protein conjugation or removal",7,NA,3.95642967841563
"361","brown",TRUE,7.04e-07,548,964,76,0.079,0.139,"GO:0032446","BP",7,"protein modification by small protein conjugation",8,NA,4.17649156319243
"362","brown",TRUE,3.61e-07,469,964,69,0.072,0.147,"GO:0016567","BP",7,"protein ubiquitination",9,NA,4.26490252053649
"363","brown",TRUE,0.0154,163,964,27,0.028,0.166,"GO:0000209","BP",7,"protein polyubiquitination",10,NA,5.41171691102247
"364","brown",TRUE,3.52e-09,695,964,96,0.1,0.138,"GO:0044265","BP",7,"cellular macromolecule catabolic process",5,NA,4.23673164356979
"365","brown",TRUE,1.3e-10,434,964,73,0.076,0.168,"GO:0043632","BP",7,"modification-dependent macromolecule catabolic process",6,NA,4.86350375518486
"366","brown",TRUE,3.16e-09,491,964,76,0.079,0.155,"GO:0044257","BP",7,"cellular protein catabolic process",6,NA,4.63730676638376
"367","brown",TRUE,2.4e-09,469,964,74,0.077,0.158,"GO:0051603","BP",7,"proteolysis involved in cellular protein catabolic process",7,NA,4.70542893690147
"368","brown",TRUE,7.84e-05,345,964,51,0.053,0.148,"GO:0010498","BP",7,"proteasomal protein catabolic process",8,NA,5.14407558945414
"369","brown",TRUE,5.88e-10,428,964,71,0.074,0.166,"GO:0019941","BP",7,"modification-dependent protein catabolic process",8,NA,4.87581160285946
"370","brown",TRUE,2.88e-10,422,964,71,0.074,0.168,"GO:0006511","BP",7,"ubiquitin-dependent protein catabolic process",9,NA,4.88514293028834
"371","brown",TRUE,0.000104,328,964,49,0.051,0.149,"GO:0043161","BP",7,"proteasome-mediated ubiquitin-dependent protein catabolic process",10,NA,5.26896886329303
"372","brown",TRUE,0.000104,136,964,28,0.029,0.206,"GO:0042787","BP",7,"protein ubiquitination involved in ubiquitin-dependent protein catabolic process",10,NA,6.68317201252999
"373","brown",TRUE,5.46e-06,3594,964,314,0.326,0.087,"GO:0044249","BP",7,"cellular biosynthetic process",4,NA,2.26002154210205
"374","brown",TRUE,8.6e-05,2884,964,256,0.266,0.089,"GO:0034645","BP",7,"cellular macromolecule biosynthetic process",5,NA,2.45868228763876
"375","brown",TRUE,2.37e-06,3944,964,341,0.354,0.086,"GO:0034641","BP",7,"cellular nitrogen compound metabolic process",4,NA,2.08881479350958
"376","brown",TRUE,0.000434,2786,964,245,0.254,0.088,"GO:0044271","BP",7,"cellular nitrogen compound biosynthetic process",5,NA,2.54664788713506
"377","brown",TRUE,2.15e-05,580,964,75,0.078,0.129,"GO:0043603","BP",7,"cellular amide metabolic process",5,NA,5.55971372527535
"378","brown",TRUE,4.31e-06,445,964,64,0.066,0.144,"GO:0043604","BP",7,"amide biosynthetic process",6,NA,7.04254601343789
"379","brown",TRUE,4.7e-06,487,964,68,0.071,0.14,"GO:0006518","BP",7,"peptide metabolic process",6,NA,6.2226471272388
"380","brown",TRUE,4.43e-06,415,964,61,0.063,0.147,"GO:0043043","BP",7,"peptide biosynthetic process",7,NA,8.08851456862058
"381","brown",TRUE,2.72e-06,400,964,60,0.062,0.15,"GO:0006412","BP",7,"translation",8,NA,5.22411829712768
"382","brown",TRUE,0.0398,74,964,16,0.017,0.216,"GO:2000058","BP",7,"regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process",1,NA,7.8202505820259
"383","brown",TRUE,0.000753,1254,964,127,0.132,0.101,"GO:0046907","BP",5,"intracellular transport",1,NA,3.57175533997654
"384","brown",TRUE,0.00137,1131,964,116,0.12,0.103,"GO:1902582","BP",5,"single-organism intracellular transport",2,NA,3.70264915763953
"385","brown",TRUE,0.0101,11021,964,780,0.809,0.071,"GO:0005575","CC",1,"cellular_component",1,NA,0
"386","brown",TRUE,7.15e-14,8097,964,655,0.679,0.081,"GO:0043226","CC",1,"organelle",2,NA,0.565605514134331
"387","brown",TRUE,0.0344,2106,964,184,0.191,0.087,"GO:0043228","CC",1,"non-membrane-bounded organelle",3,NA,2.22146940343162
"388","brown",TRUE,3.96e-16,7579,964,631,0.655,0.083,"GO:0043227","CC",1,"membrane-bounded organelle",3,NA,0.734472452582356
"389","brown",TRUE,1.72e-08,3264,964,302,0.313,0.093,"GO:0031974","CC",1,"membrane-enclosed lumen",2,NA,2.11753978628716
"390","brown",TRUE,2.61e-05,9915,964,728,0.755,0.073,"GO:0005623","CC",1,"cell",2,NA,0.275255071864458
"391","brown",TRUE,2.09e-09,2930,964,281,0.291,0.096,"GO:0032991","CC",1,"macromolecular complex",2,NA,1.98185141259867
"392","brown",TRUE,2.32e-07,2479,964,238,0.247,0.096,"GO:0043234","CC",1,"protein complex",3,NA,2.23278970177206
"393","brown",TRUE,3.11e-08,700,964,94,0.098,0.134,"GO:1902494","CC",1,"catalytic complex",4,NA,3.66504745691262
"394","brown",TRUE,0.000136,486,964,64,0.066,0.132,"GO:1990234","CC",1,"transferase complex",5,NA,3.95444922024393
"395","brown",TRUE,1.79e-18,5353,964,492,0.51,0.092,"GO:0044422","CC",1,"organelle part",2,NA,1.39654167757144
"396","brown",TRUE,3.81e-08,3231,964,298,0.309,0.092,"GO:0043233","CC",1,"organelle lumen",3,NA,2.12773692576892
"397","brown",TRUE,1.25e-08,1642,964,177,0.184,0.108,"GO:0031090","CC",1,"organelle membrane",3,NA,3.18430912552996
"398","brown",TRUE,0.00456,1234,964,122,0.127,0.099,"GO:0098588","CC",1,"bounding membrane of organelle",4,NA,3.54269298472366
"399","brown",TRUE,2.38e-05,9895,964,727,0.754,0.073,"GO:0044464","CC",1,"cell part",2,NA,0.27551579406643
"400","brown",TRUE,4e-06,569,964,76,0.079,0.134,"GO:0031975","CC",1,"envelope",3,NA,3.99484101471453
"401","brown",TRUE,1.13e-18,8662,964,707,0.733,0.082,"GO:0005622","CC",1,"intracellular",3,NA,0.458202476180666
