"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"394","royalblue",TRUE,0.0121,65,472,11,0.023,0.169,"GO:0006405","BP",3,"RNA export from nucleus",1,NA,6.61041265824757
"395","royalblue",TRUE,0.0415,3264,472,143,0.303,0.044,"GO:0031974","CC",1,"membrane-enclosed lumen",1,NA,2.11753978628716
"396","royalblue",TRUE,0.0241,3231,472,143,0.303,0.044,"GO:0043233","CC",1,"organelle lumen",2,NA,2.12773692576892
"397","royalblue",TRUE,0.0113,3187,472,143,0.303,0.045,"GO:0070013","CC",1,"intracellular organelle lumen",3,NA,2.12801397245305
"398","royalblue",TRUE,0.00768,4007,472,173,0.367,0.043,"GO:0005634","CC",1,"nucleus",1,NA,1.45008311116636
"399","royalblue",TRUE,0.000562,2920,472,139,0.294,0.048,"GO:0044428","CC",1,"nuclear part",2,NA,1.96995217652905
"400","royalblue",TRUE,0.000413,2718,472,132,0.28,0.049,"GO:0031981","CC",1,"nuclear lumen",3,NA,2.17539200032436
"401","royalblue",TRUE,0.00167,2334,472,115,0.244,0.049,"GO:0005654","CC",1,"nucleoplasm",3,NA,2.53472674135937
"402","royalblue",TRUE,0.0298,113,472,14,0.03,0.124,"GO:0005681","CC",1,"spliceosomal complex",1,NA,5.36337291949458
"403","royalblue",TRUE,0.00395,1881,472,96,0.203,0.051,"GO:0003676","MF",4,"nucleic acid binding",1,NA,2.22908025716741
"404","royalblue",TRUE,0.000836,1139,472,68,0.144,0.06,"GO:0003723","MF",4,"RNA binding",2,NA,2.84477372826373
"405","royalblue",TRUE,0.000398,980,472,62,0.131,0.063,"GO:0044822","MF",4,"poly(A) RNA binding",3,NA,3.10286973300159
"406","black",TRUE,0.0227,323,571,30,0.053,0.093,"GO:1901615","BP",10,"organic hydroxy compound metabolic process",1,NA,5.08894351875942
"407","black",TRUE,0.0105,189,571,22,0.039,0.116,"GO:0015849","BP",5,"organic acid transport",1,NA,5.656251652318
"408","black",TRUE,0.00347,279,571,29,0.051,0.104,"GO:0015711","BP",5,"organic anion transport",1,NA,5.28282589795445
"409","black",TRUE,0.00958,188,571,22,0.039,0.117,"GO:0046942","BP",5,"carboxylic acid transport",2,NA,5.66985730437378
"410","black",TRUE,0.00607,12,571,6,0.011,0.5,"GO:0043090","BP",9,"amino acid import",1,NA,8.35087883308807
"411","black",TRUE,0.00258,245,571,27,0.047,0.11,"GO:0006790","BP",2,"sulfur compound metabolic process",1,NA,5.57205956109765
"412","black",TRUE,0.0204,422,571,36,0.063,0.085,"GO:0051270","BP",3,"regulation of cellular component movement",1,NA,4.1873192018445
"413","black",TRUE,0.000153,728,571,59,0.103,0.081,"GO:0051674","BP",1,"localization of cell",1,NA,3.74971666849752
"414","black",TRUE,0.0418,10688,571,458,0.802,0.043,"GO:0008150","BP",1,"biological_process",1,NA,0
"415","black",TRUE,0.00183,6873,571,324,0.567,0.047,"GO:0065007","BP",1,"biological regulation",2,NA,0.656987066703161
"416","black",TRUE,0.0274,2087,571,118,0.207,0.057,"GO:0065008","BP",1,"regulation of biological quality",3,NA,2.78674164094539
"417","black",TRUE,0.0223,1005,571,67,0.117,0.067,"GO:0040011","BP",1,"locomotion",2,NA,3.55261201713807
"418","black",TRUE,0.000153,728,571,59,0.103,0.081,"GO:0048870","BP",1,"cell motility",3,NA,3.74971666849752
"419","black",TRUE,9.06e-05,682,571,57,0.1,0.084,"GO:0016477","BP",1,"cell migration",4,NA,3.81613111139653
"420","black",TRUE,0.00364,2797,571,154,0.27,0.055,"GO:0032502","BP",1,"developmental process",2,NA,1.87144795636018
"421","black",TRUE,0.00229,2508,571,142,0.249,0.057,"GO:0048856","BP",1,"anatomical structure development",3,NA,1.9731319972887
"422","black",TRUE,0.00188,3451,571,184,0.322,0.053,"GO:0032501","BP",1,"multicellular organismal process",2,NA,1.67871931335938
"423","black",TRUE,2.07e-07,5016,571,268,0.469,0.053,"GO:0050896","BP",1,"response to stimulus",2,NA,1.49874197786895
"424","black",TRUE,0.0124,2250,571,127,0.222,0.056,"GO:0042221","BP",1,"response to chemical",3,NA,2.70755432746898
"425","black",TRUE,5.42e-06,4276,571,231,0.405,0.054,"GO:0051716","BP",1,"cellular response to stimulus",3,NA,1.81100390188683
"426","black",TRUE,0.00502,1610,571,99,0.173,0.061,"GO:0070887","BP",1,"cellular response to chemical stimulus",4,NA,3.07941892070992
"427","black",TRUE,0.000128,3810,571,205,0.359,0.054,"GO:0023052","BP",1,"signaling",2,NA,2.12889798033647
"428","black",TRUE,5.13e-08,8727,571,414,0.725,0.047,"GO:0044699","BP",1,"single-organism process",2,NA,0.467394786483166
"429","black",TRUE,0.000119,3807,571,205,0.359,0.054,"GO:0044700","BP",1,"single organism signaling",3,NA,2.12969241930576
"430","black",TRUE,0.000607,3328,571,181,0.317,0.054,"GO:0044707","BP",1,"single-multicellular organism process",3,NA,1.69853206600742
"431","black",TRUE,0.0141,2703,571,147,0.257,0.054,"GO:0044767","BP",1,"single-organism developmental process",3,NA,1.88847359591301
"432","black",TRUE,0.0319,2160,571,121,0.212,0.056,"GO:0007275","BP",1,"multicellular organismal development",4,NA,2.11607602738036
"433","black",TRUE,0.00904,1974,571,115,0.201,0.058,"GO:0048731","BP",1,"system development",5,NA,2.21336778505085
"434","black",TRUE,2.11e-07,7891,571,381,0.667,0.048,"GO:0044763","BP",1,"single-organism cellular process",1,NA,0.827073423930956
"435","black",TRUE,5.4e-05,3957,571,213,0.373,0.054,"GO:0007154","BP",1,"cell communication",2,NA,2.11040807514015
"436","black",TRUE,0.000205,3439,571,188,0.329,0.055,"GO:0007165","BP",1,"signal transduction",3,NA,2.24207579356286
"437","black",TRUE,0.0207,1245,571,79,0.138,0.063,"GO:0051239","BP",1,"regulation of multicellular organismal process",1,NA,2.73483527273988
"438","black",TRUE,0.00922,3346,571,176,0.308,0.053,"GO:0048518","BP",1,"positive regulation of biological process",1,NA,1.55976973622525
"439","black",TRUE,0.0321,3577,571,183,0.32,0.051,"GO:0044710","BP",1,"single-organism metabolic process",1,NA,2.28779154230712
"440","black",TRUE,0.00398,821,571,60,0.105,0.073,"GO:0044712","BP",1,"single-organism catabolic process",2,NA,4.22535865339752
"441","black",TRUE,1.49e-07,1758,571,122,0.214,0.069,"GO:0044281","BP",1,"small molecule metabolic process",2,NA,3.48874354731026
"442","black",TRUE,0.000524,185,571,24,0.042,0.13,"GO:0044282","BP",1,"small molecule catabolic process",3,NA,5.69763686848086
"443","black",TRUE,1.34e-05,715,571,61,0.107,0.085,"GO:0006082","BP",1,"organic acid metabolic process",3,NA,4.12404508781989
"444","black",TRUE,1.78e-05,703,571,60,0.105,0.085,"GO:0043436","BP",1,"oxoacid metabolic process",4,NA,4.1461862136971
"445","black",TRUE,0.000115,617,571,53,0.093,0.086,"GO:0019752","BP",1,"carboxylic acid metabolic process",5,NA,4.20141497164489
"446","black",TRUE,0.00376,327,571,32,0.056,0.098,"GO:0032787","BP",1,"monocarboxylic acid metabolic process",6,NA,4.64957685897558
"447","black",TRUE,0.00224,146,571,20,0.035,0.137,"GO:0016054","BP",1,"organic acid catabolic process",4,NA,5.9713326989579
"448","black",TRUE,0.00224,146,571,20,0.035,0.137,"GO:0046395","BP",1,"carboxylic acid catabolic process",5,NA,5.9713326989579
"449","black",TRUE,0.0397,1330,571,82,0.144,0.062,"GO:0048584","BP",1,"positive regulation of response to stimulus",1,NA,3.16629023186838
"450","black",TRUE,0.0026,1060,571,73,0.128,0.069,"GO:0050793","BP",1,"regulation of developmental process",1,NA,3.17925911958599
"451","black",TRUE,0.0234,715,571,52,0.091,0.073,"GO:2000026","BP",1,"regulation of multicellular organismal development",2,NA,3.52416637715274
"452","black",TRUE,0.014,835,571,59,0.103,0.071,"GO:0006629","BP",1,"lipid metabolic process",1,NA,3.86674697547704
"453","black",TRUE,0.00767,669,571,51,0.089,0.076,"GO:0044255","BP",1,"cellular lipid metabolic process",2,NA,4.16882869044686
"454","black",TRUE,0.0245,47,571,10,0.018,0.213,"GO:0006027","BP",12,"glycosaminoglycan catabolic process",1,NA,8.4562393487459
"455","black",TRUE,0.022,243,571,25,0.044,0.103,"GO:1901565","BP",4,"organonitrogen compound catabolic process",1,NA,5.54751845218154
"456","black",TRUE,0.0159,2845,571,153,0.268,0.054,"GO:0071944","CC",8,"cell periphery",1,NA,2.51128334816943
"457","black",TRUE,0.0167,2802,571,151,0.264,0.054,"GO:0005886","CC",8,"plasma membrane",2,NA,2.55405507415971
"458","black",TRUE,0.0419,1500,571,90,0.158,0.06,"GO:0044459","CC",8,"plasma membrane part",3,NA,3.2682105300278
"459","black",TRUE,0.0117,2830,571,153,0.268,0.054,"GO:0005576","CC",6,"extracellular region",1,NA,2.05329264294009
"460","black",TRUE,0.0432,2668,571,143,0.25,0.054,"GO:0044421","CC",6,"extracellular region part",2,NA,2.08013464532657
"461","black",TRUE,0.0175,402,571,35,0.061,0.087,"GO:0016491","MF",13,"oxidoreductase activity",1,NA,3.96169915135153
"462","black",TRUE,0.0155,65,571,12,0.021,0.185,"GO:0009055","MF",11,"electron carrier activity",1,NA,7.78836230782852
"463","black",TRUE,0.00989,96,571,15,0.026,0.156,"GO:1901681","MF",7,"sulfur compound binding",1,NA,5.7203494619723
"464","white",TRUE,0.0354,7129,429,251,0.585,0.035,"GO:0008152","BP",1,"metabolic process",1,NA,1.09105922272488
"465","white",TRUE,0.00312,6333,429,233,0.543,0.037,"GO:0044238","BP",1,"primary metabolic process",2,NA,1.35036207402462
"466","white",TRUE,0.00148,4170,429,168,0.392,0.04,"GO:0006807","BP",1,"nitrogen compound metabolic process",2,NA,2.03896255219888
"467","white",TRUE,0.0227,6615,429,237,0.552,0.036,"GO:0071704","BP",1,"organic substance metabolic process",2,NA,1.24542089527368
"468","white",TRUE,0.0345,5543,429,204,0.476,0.037,"GO:0043170","BP",1,"macromolecule metabolic process",3,NA,1.42116638675389
"469","white",TRUE,0.00663,3153,429,132,0.308,0.042,"GO:0010467","BP",1,"gene expression",4,NA,2.31038605491273
"470","white",TRUE,0.000651,3597,429,151,0.352,0.042,"GO:1901360","BP",1,"organic cyclic compound metabolic process",3,NA,2.09015079905233
"471","white",TRUE,0.0115,6529,429,236,0.55,0.036,"GO:0044237","BP",1,"cellular metabolic process",2,NA,1.25366088916061
"472","white",TRUE,0.00495,5206,429,198,0.462,0.038,"GO:0044260","BP",1,"cellular macromolecule metabolic process",3,NA,1.54792866847206
"473","white",TRUE,0.000145,3456,429,149,0.347,0.043,"GO:0046483","BP",1,"heterocycle metabolic process",3,NA,2.13148221793408
"474","white",TRUE,0.000274,3459,429,148,0.345,0.043,"GO:0006725","BP",1,"cellular aromatic compound metabolic process",3,NA,2.12790581833425
"475","white",TRUE,8.36e-05,3944,429,166,0.387,0.042,"GO:0034641","BP",1,"cellular nitrogen compound metabolic process",3,NA,2.08881479350958
"476","white",TRUE,0.000191,3350,429,145,0.338,0.043,"GO:0006139","BP",1,"nucleobase-containing compound metabolic process",4,NA,2.15158743877777
"477","white",TRUE,4.83e-05,2957,429,134,0.312,0.045,"GO:0090304","BP",1,"nucleic acid metabolic process",5,NA,2.22597664775037
"478","white",TRUE,0.00213,2646,429,117,0.273,0.044,"GO:0016070","BP",1,"RNA metabolic process",6,NA,2.43845749332054
"479","white",TRUE,0.00045,397,429,32,0.075,0.081,"GO:0016071","BP",1,"mRNA metabolic process",7,NA,4.86963874375238
"480","white",TRUE,5.14e-09,491,429,46,0.107,0.094,"GO:0006396","BP",1,"RNA processing",7,NA,4.79839200387969
"481","white",TRUE,4.32e-06,257,429,28,0.065,0.109,"GO:0008380","BP",1,"RNA splicing",8,NA,5.34025794704033
"482","white",TRUE,8.45e-05,207,429,23,0.054,0.111,"GO:0000375","BP",1,"RNA splicing, via transesterification reactions",9,NA,5.74080904034606
"483","white",TRUE,6.42e-05,204,429,23,0.054,0.113,"GO:0000377","BP",1,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",10,NA,5.77826660288097
"484","white",TRUE,0.000154,266,429,26,0.061,0.098,"GO:0006397","BP",1,"mRNA processing",8,NA,5.26439219626562
"485","white",TRUE,6.42e-05,204,429,23,0.054,0.113,"GO:0000398","BP",1,"mRNA splicing, via spliceosome",9,NA,5.77826660288097
"486","white",TRUE,0.0489,8097,429,278,0.648,0.034,"GO:0043226","CC",2,"organelle",1,NA,0.565605514134331
"487","white",TRUE,0.000538,5353,429,207,0.483,0.039,"GO:0044422","CC",2,"organelle part",2,NA,1.39654167757144
"488","white",TRUE,1.84e-05,3264,429,146,0.34,0.045,"GO:0031974","CC",2,"membrane-enclosed lumen",1,NA,2.11753978628716
"489","white",TRUE,3.18e-05,3231,429,144,0.336,0.045,"GO:0043233","CC",2,"organelle lumen",2,NA,2.12773692576892
"490","white",TRUE,0.00158,8662,429,301,0.702,0.035,"GO:0005622","CC",2,"intracellular",1,NA,0.458202476180666
"491","white",TRUE,0.00526,8495,429,294,0.685,0.035,"GO:0044424","CC",2,"intracellular part",2,NA,0.465375469578815
"492","white",TRUE,0.00038,7076,429,259,0.604,0.037,"GO:0043229","CC",2,"intracellular organelle",3,NA,0.76882230233395
"493","white",TRUE,0.000421,5240,429,204,0.476,0.039,"GO:0044446","CC",2,"intracellular organelle part",4,NA,1.42975381177755
"494","white",TRUE,2.35e-05,3187,429,143,0.333,0.045,"GO:0070013","CC",2,"intracellular organelle lumen",5,NA,2.12801397245305
"495","white",TRUE,0.00138,6479,429,239,0.557,0.037,"GO:0043231","CC",2,"intracellular membrane-bounded organelle",4,NA,0.948868868810718
"496","white",TRUE,3.38e-07,4007,429,177,0.413,0.044,"GO:0005634","CC",2,"nucleus",5,NA,1.45008311116636
"497","white",TRUE,1.88e-07,2920,429,141,0.329,0.048,"GO:0044428","CC",2,"nuclear part",6,NA,1.96995217652905
"498","white",TRUE,3.51e-07,2718,429,133,0.31,0.049,"GO:0031981","CC",2,"nuclear lumen",7,NA,2.17539200032436
"499","white",TRUE,1.87e-07,2334,429,120,0.28,0.051,"GO:0005654","CC",2,"nucleoplasm",7,NA,2.53472674135937
"500","white",TRUE,6.03e-05,113,429,17,0.04,0.15,"GO:0005681","CC",2,"spliceosomal complex",1,NA,5.36337291949458
"501","white",TRUE,0.0251,76,429,11,0.026,0.145,"GO:0071013","CC",2,"catalytic step 2 spliceosome",2,NA,5.93717334242196
"502","white",TRUE,0.0228,1139,429,59,0.138,0.052,"GO:0003723","MF",3,"RNA binding",1,NA,2.84477372826373
"503","white",TRUE,0.00206,980,429,56,0.131,0.057,"GO:0044822","MF",3,"poly(A) RNA binding",2,NA,3.10286973300159
"504","violet",TRUE,2.85e-06,7129,314,205,0.653,0.029,"GO:0008152","BP",1,"metabolic process",1,NA,1.09105922272488
"505","violet",TRUE,1.51e-06,6333,314,189,0.602,0.03,"GO:0044238","BP",1,"primary metabolic process",2,NA,1.35036207402462
"506","violet",TRUE,7.61e-07,6615,314,196,0.624,0.03,"GO:0071704","BP",1,"organic substance metabolic process",2,NA,1.24542089527368
"507","violet",TRUE,0.00256,5543,314,160,0.51,0.029,"GO:0043170","BP",1,"macromolecule metabolic process",3,NA,1.42116638675389
"508","violet",TRUE,0.0223,3597,314,111,0.354,0.031,"GO:1901360","BP",1,"organic cyclic compound metabolic process",3,NA,2.09015079905233
"509","violet",TRUE,0.000552,4170,314,131,0.417,0.031,"GO:0006807","BP",1,"nitrogen compound metabolic process",2,NA,2.03896255219888
"510","violet",TRUE,9.06e-08,6529,314,197,0.627,0.03,"GO:0044237","BP",1,"cellular metabolic process",2,NA,1.25366088916061
"511","violet",TRUE,0.00102,5206,314,154,0.49,0.03,"GO:0044260","BP",1,"cellular macromolecule metabolic process",3,NA,1.54792866847206
"512","violet",TRUE,0.0178,3456,314,108,0.344,0.031,"GO:0046483","BP",1,"heterocycle metabolic process",3,NA,2.13148221793408
"513","violet",TRUE,0.0324,3459,314,107,0.341,0.031,"GO:0006725","BP",1,"cellular aromatic compound metabolic process",3,NA,2.12790581833425
"514","violet",TRUE,0.00043,3944,314,126,0.401,0.032,"GO:0034641","BP",1,"cellular nitrogen compound metabolic process",3,NA,2.08881479350958
"515","violet",TRUE,0.00062,264,314,21,0.067,0.08,"GO:0034660","BP",4,"ncRNA metabolic process",1,NA,5.3753492668516
"516","violet",TRUE,8.45e-06,3264,314,115,0.366,0.035,"GO:0031974","CC",2,"membrane-enclosed lumen",1,NA,2.11753978628716
"517","violet",TRUE,0.00102,8097,314,216,0.688,0.027,"GO:0043226","CC",2,"organelle",1,NA,0.565605514134331
"518","violet",TRUE,0.000685,5353,314,158,0.503,0.03,"GO:0044422","CC",2,"organelle part",2,NA,1.39654167757144
"519","violet",TRUE,1.98e-05,3231,314,113,0.36,0.035,"GO:0043233","CC",2,"organelle lumen",3,NA,2.12773692576892
"520","violet",TRUE,5.55e-05,7579,314,210,0.669,0.028,"GO:0043227","CC",2,"membrane-bounded organelle",2,NA,0.734472452582356
"521","violet",TRUE,0.00229,8662,314,226,0.72,0.026,"GO:0005622","CC",2,"intracellular",1,NA,0.458202476180666
"522","violet",TRUE,0.00101,8495,314,224,0.713,0.026,"GO:0044424","CC",2,"intracellular part",2,NA,0.465375469578815
"523","violet",TRUE,0.0195,6627,314,180,0.573,0.027,"GO:0005737","CC",2,"cytoplasm",3,NA,1.19900315497263
"524","violet",TRUE,0.00798,5278,314,152,0.484,0.029,"GO:0044444","CC",2,"cytoplasmic part",4,NA,1.60446826308079
"525","violet",TRUE,0.00919,7076,314,191,0.608,0.027,"GO:0043229","CC",2,"intracellular organelle",3,NA,0.76882230233395
"526","violet",TRUE,0.000491,5240,314,156,0.497,0.03,"GO:0044446","CC",2,"intracellular organelle part",4,NA,1.42975381177755
"527","violet",TRUE,0.00884,2920,314,96,0.306,0.033,"GO:0044428","CC",2,"nuclear part",5,NA,1.96995217652905
"528","violet",TRUE,8.74e-06,3187,314,113,0.36,0.035,"GO:0070013","CC",2,"intracellular organelle lumen",5,NA,2.12801397245305
"529","violet",TRUE,0.00235,2718,314,93,0.296,0.034,"GO:0031981","CC",2,"nuclear lumen",6,NA,2.17539200032436
"530","violet",TRUE,9.69e-05,6479,314,186,0.592,0.029,"GO:0043231","CC",2,"intracellular membrane-bounded organelle",4,NA,0.948868868810718
"531","violet",TRUE,0.000115,882,314,45,0.143,0.051,"GO:0005739","CC",2,"mitochondrion",5,NA,3.29011241294618
"532","violet",TRUE,0.00153,541,314,31,0.099,0.057,"GO:0044429","CC",2,"mitochondrial part",6,NA,4.26476063082647
"533","violet",TRUE,0.000835,1139,314,51,0.162,0.045,"GO:0003723","MF",3,"RNA binding",1,NA,2.84477372826373
"534","violet",TRUE,0.0023,980,314,45,0.143,0.046,"GO:0044822","MF",3,"poly(A) RNA binding",2,NA,3.10286973300159
"535","lightyellow",TRUE,0.0328,106,436,13,0.03,0.123,"GO:0051701","BP",8,"interaction with host",1,NA,6.41935742148486
"536","lightyellow",TRUE,0.0029,383,436,30,0.069,0.078,"GO:0006897","BP",3,"endocytosis",1,NA,5.00448968792091
"537","lightyellow",TRUE,4.98e-06,133,436,20,0.046,0.15,"GO:0006909","BP",3,"phagocytosis",1,NA,6.30965850422843
"538","lightyellow",TRUE,3.29e-10,728,436,61,0.14,0.084,"GO:0051674","BP",2,"localization of cell",1,NA,3.74971666849752
"539","lightyellow",TRUE,0.00966,10688,436,357,0.819,0.033,"GO:0008150","BP",2,"biological_process",1,NA,0
"540","lightyellow",TRUE,8.9e-12,6873,436,284,0.651,0.041,"GO:0065007","BP",2,"biological regulation",2,NA,0.656987066703161
"541","lightyellow",TRUE,0.00015,2087,436,103,0.236,0.049,"GO:0065008","BP",2,"regulation of biological quality",3,NA,2.78674164094539
"542","lightyellow",TRUE,0.0293,1743,436,82,0.188,0.047,"GO:0065009","BP",2,"regulation of molecular function",3,NA,2.95407451982538
"543","lightyellow",TRUE,0.00704,1102,436,60,0.138,0.054,"GO:0044093","BP",2,"positive regulation of molecular function",4,NA,3.52979114087751
"544","lightyellow",TRUE,3.1e-10,747,436,62,0.142,0.083,"GO:0022610","BP",2,"biological adhesion",2,NA,3.80439764344866
"545","lightyellow",TRUE,2.29e-10,742,436,62,0.142,0.084,"GO:0007155","BP",2,"cell adhesion",3,NA,3.81613111139653
"546","lightyellow",TRUE,2.44e-08,431,436,42,0.096,0.097,"GO:0098609","BP",2,"cell-cell adhesion",4,NA,6.36300448493373
"547","lightyellow",TRUE,3.98e-09,1005,436,72,0.165,0.072,"GO:0040011","BP",2,"locomotion",2,NA,3.55261201713807
"548","lightyellow",TRUE,1.14e-10,3810,436,184,0.422,0.048,"GO:0023052","BP",2,"signaling",2,NA,2.12889798033647
"549","lightyellow",TRUE,5.74e-42,1484,436,151,0.346,0.102,"GO:0002376","BP",2,"immune system process",2,NA,3.04360172516856
"550","lightyellow",TRUE,1.11e-10,400,436,44,0.101,0.11,"GO:0002252","BP",2,"immune effector process",3,NA,4.62277866582085
"551","lightyellow",TRUE,4.07e-07,116,436,20,0.046,0.172,"GO:0002443","BP",2,"leukocyte mediated immunity",4,NA,5.44945723900532
"552","lightyellow",TRUE,0.0143,84,436,12,0.028,0.143,"GO:0002449","BP",2,"lymphocyte mediated immunity",5,NA,5.68365062650612
"553","lightyellow",TRUE,3.34e-08,314,436,35,0.08,0.111,"GO:0002520","BP",2,"immune system development",3,NA,4.32731445292702
"554","lightyellow",TRUE,1.18e-07,295,436,33,0.076,0.112,"GO:0048534","BP",2,"hematopoietic or lymphoid organ development",4,NA,4.41905320036375
"555","lightyellow",TRUE,1.77e-07,283,436,32,0.073,0.113,"GO:0030097","BP",2,"hemopoiesis",5,NA,4.4817633286712
"556","lightyellow",TRUE,2.18e-06,183,436,24,0.055,0.131,"GO:0002521","BP",2,"leukocyte differentiation",6,NA,5.00448968792091
"557","lightyellow",TRUE,0.0056,9,436,5,0.011,0.556,"GO:0002507","BP",2,"tolerance induction",3,NA,7.88087520384234
"558","lightyellow",TRUE,0.00023,8727,436,311,0.713,0.036,"GO:0044699","BP",2,"single-organism process",2,NA,0.467394786483166
"559","lightyellow",TRUE,4.4e-08,403,436,40,0.092,0.099,"GO:0098602","BP",2,"single organism cell adhesion",3,NA,4.32196207618843
"560","lightyellow",TRUE,5.21e-08,370,436,38,0.087,0.103,"GO:0016337","BP",2,"single organismal cell-cell adhesion",4,NA,4.42692725679465
"561","lightyellow",TRUE,2.37e-08,217,436,29,0.067,0.134,"GO:0007159","BP",2,"leukocyte cell-cell adhesion",5,NA,4.87581160285946
"562","lightyellow",TRUE,1.65e-09,238,436,32,0.073,0.134,"GO:0034109","BP",2,"homotypic cell-cell adhesion",5,NA,4.80702515102439
"563","lightyellow",TRUE,9.31e-09,195,436,28,0.064,0.144,"GO:0070486","BP",2,"leukocyte aggregation",6,NA,4.9939817103225
"564","lightyellow",TRUE,4.88e-09,190,436,28,0.064,0.147,"GO:0071593","BP",2,"lymphocyte aggregation",7,NA,5.02225214426075
"565","lightyellow",TRUE,0.00219,989,436,57,0.131,0.058,"GO:0008283","BP",2,"cell proliferation",3,NA,3.57765506210373
"566","lightyellow",TRUE,5.14e-08,104,436,20,0.046,0.192,"GO:0070661","BP",2,"leukocyte proliferation",4,NA,5.61651132366849
"567","lightyellow",TRUE,1.33e-08,97,436,20,0.046,0.206,"GO:0032943","BP",2,"mononuclear cell proliferation",5,NA,5.66985730437378
"568","lightyellow",TRUE,1.05e-10,3807,436,184,0.422,0.048,"GO:0044700","BP",2,"single organism signaling",3,NA,2.12969241930576
"569","lightyellow",TRUE,0.000245,3451,436,150,0.344,0.043,"GO:0032501","BP",2,"multicellular organismal process",2,NA,1.67871931335938
"570","lightyellow",TRUE,0.000125,3328,436,147,0.337,0.044,"GO:0044707","BP",2,"single-multicellular organism process",3,NA,1.69853206600742
"571","lightyellow",TRUE,1.77e-07,440,436,41,0.094,0.093,"GO:0050817","BP",2,"coagulation",4,NA,5.86597218330007
"572","lightyellow",TRUE,3.28e-14,351,436,46,0.106,0.131,"GO:0001816","BP",2,"cytokine production",4,NA,4.0347249425649
"573","lightyellow",TRUE,0.00433,40,436,9,0.021,0.225,"GO:0032635","BP",2,"interleukin-6 production",5,NA,6.5930209155357
"574","lightyellow",TRUE,1.34e-07,492,436,44,0.101,0.089,"GO:0050878","BP",2,"regulation of body fluid levels",4,NA,5.43852816847313
"575","lightyellow",TRUE,5.5e-08,442,436,42,0.096,0.095,"GO:0007599","BP",2,"hemostasis",5,NA,5.87434043297059
"576","lightyellow",TRUE,1.45e-17,5016,436,243,0.557,0.048,"GO:0050896","BP",2,"response to stimulus",2,NA,1.49874197786895
"577","lightyellow",TRUE,5.4e-07,2250,436,117,0.268,0.052,"GO:0042221","BP",2,"response to chemical",3,NA,2.70755432746898
"578","lightyellow",TRUE,1.32e-09,1556,436,97,0.222,0.062,"GO:0010033","BP",2,"response to organic substance",4,NA,3.14467675544784
"579","lightyellow",TRUE,9.91e-19,425,436,57,0.131,0.134,"GO:0034097","BP",2,"response to cytokine",5,NA,4.55090533146855
"580","lightyellow",TRUE,1.9e-06,1317,436,79,0.181,0.06,"GO:0009605","BP",2,"response to external stimulus",3,NA,3.45229304280044
"581","lightyellow",TRUE,4.8e-22,2486,436,163,0.374,0.066,"GO:0006950","BP",2,"response to stress",3,NA,2.75431044273902
"582","lightyellow",TRUE,2.19e-30,1013,436,109,0.25,0.108,"GO:0006952","BP",2,"defense response",4,NA,4.07421271407202
"583","lightyellow",TRUE,2.11e-06,261,436,29,0.067,0.111,"GO:0006954","BP",2,"inflammatory response",5,NA,5.44945723900532
"584","lightyellow",TRUE,1.1e-10,633,436,57,0.131,0.09,"GO:0009611","BP",2,"response to wounding",4,NA,4.85740617531675
"585","lightyellow",TRUE,2.05e-08,502,436,46,0.106,0.092,"GO:0042060","BP",2,"wound healing",5,NA,5.36519689538758
"586","lightyellow",TRUE,1.54e-07,438,436,41,0.094,0.094,"GO:0007596","BP",2,"blood coagulation",6,NA,5.88277930161645
"587","lightyellow",TRUE,4.49e-09,392,436,41,0.094,0.105,"GO:0009607","BP",2,"response to biotic stimulus",3,NA,4.43287375598238
"588","lightyellow",TRUE,1.91e-08,375,436,39,0.089,0.104,"GO:0043207","BP",2,"response to external biotic stimulus",4,NA,4.48385319359066
"589","lightyellow",TRUE,8.01e-41,960,436,120,0.275,0.125,"GO:0006955","BP",2,"immune response",3,NA,4.04411468291474
"590","lightyellow",TRUE,0.0305,76,436,11,0.025,0.145,"GO:0006959","BP",2,"humoral immune response",4,NA,6.28401607361509
"591","lightyellow",TRUE,5.88e-06,108,436,18,0.041,0.167,"GO:0002250","BP",2,"adaptive immune response",4,NA,5.55359749825792
"592","lightyellow",TRUE,0.000254,82,436,14,0.032,0.171,"GO:0002460","BP",2,"adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",5,NA,5.69763686848086
"593","lightyellow",TRUE,0.017,26,436,7,0.016,0.269,"GO:0019724","BP",2,"B cell mediated immunity",6,NA,6.86927429216386
"594","lightyellow",TRUE,5.6e-25,683,436,82,0.188,0.12,"GO:0045087","BP",2,"innate immune response",4,NA,4.97671012381383
"595","lightyellow",TRUE,2.67e-17,104,436,29,0.067,0.279,"GO:0034341","BP",2,"response to interferon-gamma",5,NA,6.70222020750069
"596","lightyellow",TRUE,0.0337,39,436,8,0.018,0.205,"GO:0002367","BP",2,"cytokine production involved in immune response",4,NA,6.78226291517423
"597","lightyellow",TRUE,3.71e-05,992,436,62,0.142,0.062,"GO:0051704","BP",2,"multi-organism process",2,NA,3.67525018345142
"598","lightyellow",TRUE,1.91e-08,375,436,39,0.089,0.104,"GO:0051707","BP",2,"response to other organism",3,NA,4.48385319359066
